47244640272,CONTROL_STRUCTURE,2,,"if (newTenantRoleAliases) {
        roleAliasToUpdate.tenantRoleAlias = newTenantRoleAliases.map((tenantRoleAlias) => {
          delete tenantRoleAlias.roleAlias;
          return tenantRoleAlias;
        });
      }",6,IF,203,,,2,BabelNodeInfo
47244640273,CONTROL_STRUCTURE,3,,"if (!userToDisable) {
      this.logger.error(`The role alias with id ${id} was not found`);
      throw new NotFoundException('Tenant not found', {
        cause: new Error(),
        description: `The role alias with id ${id} was not found`,
      });
    }",4,IF,217,,,3,BabelNodeInfo
47244640274,CONTROL_STRUCTURE,4,,"if (existingTenantTag) {
      this.logger.error(`The tag ""${tag}"" is already used and needs to be unique`);
      throw new ForbiddenException('tag is already in use', {
        cause: new Error(),
        description: `The tag ""${tag}"" is already used and needs to be unique`,
      });
    }",4,IF,25,,,4,BabelNodeInfo
47244640275,CONTROL_STRUCTURE,5,,"if (createRoleDto.tenantTypesIds && createRoleDto.tenantTypesIds.length > 0) {
      this.logger.log(`tenant types: ${createRoleDto.tenantTypesIds}`);
    }",4,IF,32,,,5,BabelNodeInfo
47244640276,CONTROL_STRUCTURE,7,,"if (tenantSpecific) {
      const url = process.env.TENANTS_MS_URL || 'error';
      if (url === 'error') {
        this.logger.error(`Missing TENANTS_MS_URL env variable`);
        throw new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        });
      }
      try {
        this.logger.log(`looking for tenant with id:${tenantCreatorId}`);
        foundTenantCreator = await fetchTenants({ ids: [tenantCreatorId] }, `${url}tenants/many`);
        if (foundTenantCreator.length < 1) {
          this.logger.error(`The tenant with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant not found', {
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          });
        }
      } catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
      }
    }",4,IF,36,,,7,BabelNodeInfo
47244640277,CONTROL_STRUCTURE,2,,"if (url === 'error') {
        this.logger.error(`Missing TENANTS_MS_URL env variable`);
        throw new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        });
      }",6,IF,38,,,2,BabelNodeInfo
47244640278,CONTROL_STRUCTURE,3,,"try {
        this.logger.log(`looking for tenant with id:${tenantCreatorId}`);
        foundTenantCreator = await fetchTenants({ ids: [tenantCreatorId] }, `${url}tenants/many`);
        if (foundTenantCreator.length < 1) {
          this.logger.error(`The tenant with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant not found', {
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          });
        }
      } catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
      }",6,TRY,45,,,3,BabelNodeInfo
47244640279,CONTROL_STRUCTURE,3,,"if (foundTenantCreator.length < 1) {
          this.logger.error(`The tenant with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant not found', {
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          });
        }",8,IF,48,,,3,BabelNodeInfo
47244640280,CONTROL_STRUCTURE,2,,"catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
      }",8,CATCH,55,,,2,BabelNodeInfo
47244640281,CONTROL_STRUCTURE,9,,"if (createRoleDto.tenantTypesIds && createRoleDto.tenantTypesIds.length > 0) {
      this.logger.log(`tenant types: ${createRoleDto.tenantTypesIds}`);
      const url = process.env.TENANTS_MS_URL || 'error';
      if (url === 'error') {
        this.logger.error(`Missing TENANTS_MS_URL env variable`);
        throw new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        });
      }
      try {
        foundTenantTypes = await fetchTenants({ ids: createRoleDto.tenantTypesIds }, `${url}tenant-types/many`);
        if (foundTenantTypes.length < 1) {
          this.logger.error(`The tenant type with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant type not found', {
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          });
        }
      } catch (e) {
        this.logger....",4,IF,62,,,9,BabelNodeInfo
47244640282,CONTROL_STRUCTURE,3,,"if (url === 'error') {
        this.logger.error(`Missing TENANTS_MS_URL env variable`);
        throw new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        });
      }",6,IF,65,,,3,BabelNodeInfo
47244640283,CONTROL_STRUCTURE,4,,"try {
        foundTenantTypes = await fetchTenants({ ids: createRoleDto.tenantTypesIds }, `${url}tenant-types/many`);
        if (foundTenantTypes.length < 1) {
          this.logger.error(`The tenant type with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant type not found', {
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          });
        }
      } catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
      }",6,TRY,72,,,4,BabelNodeInfo
47244640284,CONTROL_STRUCTURE,2,,"if (foundTenantTypes.length < 1) {
          this.logger.error(`The tenant type with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant type not found', {
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          });
        }",8,IF,74,,,2,BabelNodeInfo
47244640285,CONTROL_STRUCTURE,2,,"catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
      }",8,CATCH,81,,,2,BabelNodeInfo
47244640286,CONTROL_STRUCTURE,3,,"if (!foundRole) {
      this.logger.error(`The tenant with id ${id} was not found`);
      throw new NotFoundException('Role  not found', {
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      });
    }",4,IF,137,,,3,BabelNodeInfo
47244640287,CONTROL_STRUCTURE,3,,"if (ids && ids.length > 0) {
      this.logger.log(`Finding by ids: ${ids}`);
      query = query.andWhere('roles.id IN (:...ids) ', { ids });
    }",4,IF,174,,,3,BabelNodeInfo
47244640288,CONTROL_STRUCTURE,4,,"if (names && names.length > 0) {
      this.logger.log(`Finding by names: ${names}`);
      query = query.andWhere('lower(roles.name) IN (:...names) ', {
        names: names.map((name) => name.toLowerCase().trim()),
      });
    }",4,IF,178,,,4,BabelNodeInfo
47244640289,CONTROL_STRUCTURE,5,,"if (tags && tags.length > 0) {
      this.logger.log(`Finding by tags: ${tags}`);
      query = query.andWhere('lower(roles.tag) IN (:...tags) ', { tags: tags.map((tag) => tag.toLowerCase().trim()) });
    }",4,IF,184,,,5,BabelNodeInfo
47244640290,CONTROL_STRUCTURE,6,,"if (descriptions && descriptions.length > 0) {
      this.logger.log(`Finding by descriptions: ${descriptions}`);
      query = query.andWhere('roles.description IN (:...descriptions) ', { descriptions });
    }",4,IF,188,,,6,BabelNodeInfo
47244640291,CONTROL_STRUCTURE,7,,"if (tenantTypesIds && tenantTypesIds.length > 0) {
      this.logger.log(`Finding by tenantType Ids: ${tenantTypesIds}`);
      query = query.andWhere('tenantTypes.id IN (:...tenantTypesIds) ', { tenantTypesIds: tenantTypesIds });
    }",4,IF,198,,,7,BabelNodeInfo
47244640292,CONTROL_STRUCTURE,8,,"if (aliasIds && aliasIds.length > 0) {
      this.logger.log(`Finding by alias Ids: ${aliasIds}`);
      query = query.andWhere('aliases.id IN (:...aliasIds) ', { aliasIds });
    }",4,IF,202,,,8,BabelNodeInfo
47244640293,CONTROL_STRUCTURE,9,,"if (enabled != null) {
      this.logger.log(`Finding by enabled: ${enabled}`);
      query = query.andWhere('roles.enabled = :enabled ', { enabled });
    }",4,IF,207,,,9,BabelNodeInfo
47244640294,CONTROL_STRUCTURE,10,,"if (BackOfficeAccess != null) {
      this.logger.log(`Finding by Back Office Access: ${BackOfficeAccess}`);
      query = query.andWhere('roles.BackOfficeAccess = :BackOfficeAccess ', { BackOfficeAccess });
    }",4,IF,211,,,10,BabelNodeInfo
47244640295,CONTROL_STRUCTURE,11,,"if (SaasAccess != null) {
      this.logger.log(`Finding by Saas Access: ${SaasAccess}`);
      query = query.andWhere('roles.SaasAccess = :SaasAccess ', { SaasAccess });
    }",4,IF,215,,,11,BabelNodeInfo
47244640296,CONTROL_STRUCTURE,12,,"if (tenantSpecific != null) {
      this.logger.log(`Finding by tenant Specific: ${tenantSpecific}`);
      query = query.andWhere('roles.tenantSpecific = :tenantSpecific ', { tenantSpecific });
    }",4,IF,219,,,12,BabelNodeInfo
47244640297,CONTROL_STRUCTURE,3,,"if (!roleToUpdate) {
      this.logger.error(`The tenant with id ${id} was not found`);
      throw new NotFoundException('Role  not found', {
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      });
    }",4,IF,244,,,3,BabelNodeInfo
47244640298,CONTROL_STRUCTURE,10,,"if (updateRoleDto.tag) {
      this.logger.log(`finding role with tag: ${tag} ...`);
      const existingTenantTag = await this.rolesRepository.findOneBy({ tag });
      if (existingTenantTag && existingTenantTag.id != id) {
        this.logger.error(`The tag ""${tag}"" is already used and needs to be unique`);
        throw new ForbiddenException('tag is already in use', {
          cause: new Error(),
          description: `The tag '${tag}' is already used and needs to be unique`,
        });
      }
      roleToUpdate.tag = tag;
    }",4,IF,259,,,10,BabelNodeInfo
47244640299,CONTROL_STRUCTURE,3,,"if (existingTenantTag && existingTenantTag.id != id) {
        this.logger.error(`The tag ""${tag}"" is already used and needs to be unique`);
        throw new ForbiddenException('tag is already in use', {
          cause: new Error(),
          description: `The tag '${tag}' is already used and needs to be unique`,
        });
      }",6,IF,262,,,3,BabelNodeInfo
47244640300,CONTROL_STRUCTURE,11,,"if (tenantSpecific) {
      this.logger.log(`finding Tenant Creator with id: ${tenantCreatorId} ...`);
      const url = process.env.TENANTS_MS_URL || 'error';
      if (url === 'error') {
        this.logger.error(`Missing TENANTS_MS_URL env variable`);
        throw new NotFoundException('Role  not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        });
      }
      if (!updateRoleDto.tenantCreatorId) {
        this.logger.error(`The tenant with id ${tenantCreatorId} was not supplied`);
        throw new NotFoundException('tenantCreatorId not supplied', {
          cause: new Error(),
          description: `The tenant with id ${tenantCreatorId} was not supplied. Please supply a valid one when including the tenantSpecific prop!`,
        });
      }
      try {
        this.logger.log(`looking for tenant with id:${tenantCreatorId}`);
        const foundTenantCreator = await fetchTenants({ ids: [tenantCreatorId] }, `${url}t...",4,IF,271,,,11,BabelNodeInfo
47244640301,CONTROL_STRUCTURE,3,,"if (url === 'error') {
        this.logger.error(`Missing TENANTS_MS_URL env variable`);
        throw new NotFoundException('Role  not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        });
      }",6,IF,274,,,3,BabelNodeInfo
47244640302,CONTROL_STRUCTURE,4,,"if (!updateRoleDto.tenantCreatorId) {
        this.logger.error(`The tenant with id ${tenantCreatorId} was not supplied`);
        throw new NotFoundException('tenantCreatorId not supplied', {
          cause: new Error(),
          description: `The tenant with id ${tenantCreatorId} was not supplied. Please supply a valid one when including the tenantSpecific prop!`,
        });
      }",6,IF,281,,,4,BabelNodeInfo
47244640303,CONTROL_STRUCTURE,5,,"try {
        this.logger.log(`looking for tenant with id:${tenantCreatorId}`);
        const foundTenantCreator = await fetchTenants({ ids: [tenantCreatorId] }, `${url}tenants/many`);
        if (foundTenantCreator.length < 1) {
          this.logger.error(`The tenant with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant  not found', {
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          });
        }
      } catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
      }",6,TRY,288,,,5,BabelNodeInfo
47244640304,CONTROL_STRUCTURE,3,,"if (foundTenantCreator.length < 1) {
          this.logger.error(`The tenant with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant  not found', {
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          });
        }",8,IF,291,,,3,BabelNodeInfo
47244640305,CONTROL_STRUCTURE,2,,"catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
      }",8,CATCH,298,,,2,BabelNodeInfo
47244640306,CONTROL_STRUCTURE,13,,"if (updateRoleDto.tenantTypesIds && updateRoleDto.tenantTypesIds.length > 0) {
      this.logger.log(`tenant types: ${updateRoleDto.tenantTypesIds}`);
      const url = process.env.TENANTS_MS_URL || 'error';
      if (url === 'error') {
        this.logger.error(`Missing TENANTS_MS_URL env variable`);
        throw new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        });
      }
      try {
        foundTenantTypes = await fetchTenants({ ids: updateRoleDto.tenantTypesIds }, `${url}tenant-types/many`);
        if (foundTenantTypes.length < 1) {
          this.logger.error(`The tenant type with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant type not found', {
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          });
        }
      } catch (e) {
        this.logger....",4,IF,304,,,13,BabelNodeInfo
47244640307,CONTROL_STRUCTURE,3,,"if (url === 'error') {
        this.logger.error(`Missing TENANTS_MS_URL env variable`);
        throw new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        });
      }",6,IF,307,,,3,BabelNodeInfo
47244640308,CONTROL_STRUCTURE,4,,"try {
        foundTenantTypes = await fetchTenants({ ids: updateRoleDto.tenantTypesIds }, `${url}tenant-types/many`);
        if (foundTenantTypes.length < 1) {
          this.logger.error(`The tenant type with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant type not found', {
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          });
        }
      } catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
        throw e;
      }",6,TRY,314,,,4,BabelNodeInfo
47244640309,CONTROL_STRUCTURE,2,,"if (foundTenantTypes.length < 1) {
          this.logger.error(`The tenant type with id ${tenantCreatorId} was not found`);
          throw new NotFoundException('Tenant type not found', {
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          });
        }",8,IF,316,,,2,BabelNodeInfo
47244640310,CONTROL_STRUCTURE,2,,"catch (e) {
        this.logger.error(`An error has occurred`);
        this.logger.error(e);
        throw e;
      }",8,CATCH,323,,,2,BabelNodeInfo
47244640311,CONTROL_STRUCTURE,15,,"if (updateRoleDto.tenantTypesIds)
      roleToUpdate.tenantTypes =
        foundTenantTypes.length === 0 && updateRoleDto.tenantTypesIds.length === 0 ? [] : foundTenantTypes;",4,IF,336,,,15,BabelNodeInfo
47244640312,CONTROL_STRUCTURE,3,,"if (!roleToDelete) {
      this.logger.error(`The tenant with id ${id} was not found`);
      throw new NotFoundException('Role  not found', {
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      });
    }",4,IF,358,,,3,BabelNodeInfo
47244640313,CONTROL_STRUCTURE,6,,"if (!foundTenant) {
      this.logger.error(`Invalid Tenant, does not exist any tenant with id ${tenant}`);
      throw new NotFoundException('Invalid Tenant', {
        cause: new Error(),
        description: `Invalid Tenant, does not exist any tenant with id ${tenant}`,
      });
    }",4,IF,30,,,6,BabelNodeInfo
47244640314,CONTROL_STRUCTURE,8,,"if (!foundRole) {
      this.logger.error(`Invalid Role, does not exist any role with id ${role}`);
      throw new NotFoundException('Invalid Role', {
        cause: new Error(),
        description: `Invalid Role, does not exist any role with id ${role}`,
      });
    }",4,IF,40,,,8,BabelNodeInfo
47244640315,CONTROL_STRUCTURE,10,,"if (!foundRoleAlias) {
      this.logger.error(`Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${role}`);
      throw new NotFoundException('Invalid RoleAlias', {
        cause: new Error(),
        description: `Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${role}`,
      });
    }",4,IF,57,,,10,BabelNodeInfo
47244640316,CONTROL_STRUCTURE,12,,"if (existingTenantRoleAliases) {
      this.logger.error(
        `Entry Already Exists with id ${existingTenantRoleAliases.id}, can only have one for tenant ${tenant} and role ${role}`,
      );
      throw new ForbiddenException('Entry Already Exists', {
        cause: new Error(),
        description: `Entry Already Exists with id ${existingTenantRoleAliases.id}, can only have one for tenant ${tenant} and role ${role}`,
      });
    }",4,IF,73,,,12,BabelNodeInfo
47244640317,CONTROL_STRUCTURE,7,,"if (ids && ids.length > 0) query = query.andWhere('TenantRoleAliases.id IN (:...ids) ', { ids });",4,IF,119,,,7,BabelNodeInfo
47244640318,CONTROL_STRUCTURE,8,,"if (roles && roles.length > 0) query = query.andWhere('TenantRoleAliases.role IN (:...roles) ', { roles });",4,IF,121,,,8,BabelNodeInfo
47244640319,CONTROL_STRUCTURE,9,,"if (roleAliases && roleAliases.length > 0)
      query = query.andWhere('TenantRoleAliases.roleAlias IN (:...roleAliases) ', { roleAliases });",4,IF,123,,,9,BabelNodeInfo
47244640320,CONTROL_STRUCTURE,10,,"if (tenants && tenants.length > 0)
      query = query.andWhere('TenantRoleAliases.tenant IN (:...tenants) ', { tenants });",4,IF,126,,,10,BabelNodeInfo
47244640321,CONTROL_STRUCTURE,11,,"if (enabled != null) query = query.andWhere('TenantRoleAliases.enabled = :enabled ', { enabled });",4,IF,129,,,11,BabelNodeInfo
47244640322,CONTROL_STRUCTURE,6,,if (!tenantRoleAliasesToUpdate) return null;,4,IF,143,,,6,BabelNodeInfo
47244640323,CONTROL_STRUCTURE,9,,"if (tenant || role) {
      const existingTenantRoleAliases = await this.tenantRoleAliasRepository
        .createQueryBuilder('TenantRoleAliases')
        .leftJoinAndSelect('TenantRoleAliases.tenant', 'Tenant')
        .leftJoinAndSelect('TenantRoleAliases.role', 'Role')
        .leftJoinAndSelect('TenantRoleAliases.roleAlias', 'RoleAlias')
        .andWhere('Tenant.id = :newTenantId', { newTenantId })
        .andWhere('Role.id = :newRole', { newRole })
        .getOne();
      if (existingTenantRoleAliases && existingTenantRoleAliases?.id != id) {
        this.logger.error(
          `Entry Already Exists with id ${existingTenantRoleAliases.id}, can only have one for tenant ${newTenantId} and role ${newRole}`,
        );
        throw new ForbiddenException('Entry Already Exists', {
          cause: new Error(),
          description: `Entry Already Exists with id ${existingTenantRoleAliases.id}, can only have one for tenant ${newTenantId} and role ${newRole}`,
        });
     ...",4,IF,147,,,9,BabelNodeInfo
47244640324,CONTROL_STRUCTURE,2,,"if (existingTenantRoleAliases && existingTenantRoleAliases?.id != id) {
        this.logger.error(
          `Entry Already Exists with id ${existingTenantRoleAliases.id}, can only have one for tenant ${newTenantId} and role ${newRole}`,
        );
        throw new ForbiddenException('Entry Already Exists', {
          cause: new Error(),
          description: `Entry Already Exists with id ${existingTenantRoleAliases.id}, can only have one for tenant ${newTenantId} and role ${newRole}`,
        });
      }",6,IF,156,,,2,BabelNodeInfo
47244640325,CONTROL_STRUCTURE,10,,"if (tenant) {
      const foundTenant = await this.tenantRepository.createQueryBuilder().where('id = :tenant', { tenant }).getOne();
      if (!foundTenant) {
        this.logger.error(`Invalid Tenant, does not exist any tenant with id ${tenant}`);
        throw new NotFoundException('Invalid Tenant', {
          cause: new Error(),
          description: `Invalid Tenant, does not exist any tenant with id ${tenant}`,
        });
      }
      tenantRoleAliasesToUpdate.tenant = foundTenant;
    }",4,IF,167,,,10,BabelNodeInfo
47244640326,CONTROL_STRUCTURE,2,,"if (!foundTenant) {
        this.logger.error(`Invalid Tenant, does not exist any tenant with id ${tenant}`);
        throw new NotFoundException('Invalid Tenant', {
          cause: new Error(),
          description: `Invalid Tenant, does not exist any tenant with id ${tenant}`,
        });
      }",6,IF,169,,,2,BabelNodeInfo
47244640327,CONTROL_STRUCTURE,11,,"if (role) {
      const foundRole = await this.rolesRepository.createQueryBuilder().where('id = :role', { role }).getOne();

      if (!foundRole) {
        this.logger.error(`Invalid Role, does not exist any role with id ${role}`);
        throw new NotFoundException('Invalid Role', {
          cause: new Error(),
          description: `Invalid Role, does not exist any role with id ${role}`,
        });
      }
      tenantRoleAliasesToUpdate.role = foundRole;
    }",4,IF,179,,,11,BabelNodeInfo
47244640328,CONTROL_STRUCTURE,2,,"if (!foundRole) {
        this.logger.error(`Invalid Role, does not exist any role with id ${role}`);
        throw new NotFoundException('Invalid Role', {
          cause: new Error(),
          description: `Invalid Role, does not exist any role with id ${role}`,
        });
      }",6,IF,182,,,2,BabelNodeInfo
47244640329,CONTROL_STRUCTURE,12,,"if (roleAlias) {
      const foundRoleAlias = await this.rolesAliasRepository
        .createQueryBuilder('RoleAlias')
        .leftJoinAndSelect('RoleAlias.tenantRoleAlias', 'tenantRoleAlias')
        .leftJoinAndSelect('tenantRoleAlias.tenant', 'tenant')
        .leftJoinAndSelect('tenantRoleAlias.role', 'tenantRoleAliasRole')
        .leftJoinAndSelect('RoleAlias.role', 'role')
        .andWhere('RoleAlias.id = :roleAlias', { roleAlias })
        .andWhere('role.id = :newRole', { newRole })
        .getOne();

      if (!foundRoleAlias) {
        this.logger.error(`Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${role}`);
        throw new NotFoundException('Invalid RoleAlias', {
          cause: new Error(),
          description: `Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${newRole}`,
        });
      }
      tenantRoleAliasesToUpdate.roleAlias = foundRoleAlias;
    }",4,IF,191,,,12,BabelNodeInfo
47244640330,CONTROL_STRUCTURE,2,,"if (!foundRoleAlias) {
        this.logger.error(`Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${role}`);
        throw new NotFoundException('Invalid RoleAlias', {
          cause: new Error(),
          description: `Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${newRole}`,
        });
      }",6,IF,202,,,2,BabelNodeInfo
47244640331,CONTROL_STRUCTURE,13,,if (enabled != null) tenantRoleAliasesToUpdate.enabled = enabled;,4,IF,211,,,13,BabelNodeInfo
47244640332,CONTROL_STRUCTURE,2,,"if (!tenantRoleAliasToRemove) {
      this.logger.error(`The tenant role alias with id ${id} was not found`);
      throw new NotFoundException('Tenant role alias not found', {
        cause: new Error(),
        description: `The tenant role alias with id ${id} was not found`,
      });
    }",4,IF,226,,,2,BabelNodeInfo
