25769803893,30064772130,REACHING_DEF,{ ...updateUserRoleByTenantDto }
25769803893,30064772130,REACHING_DEF,
25769803907,30064772306,REACHING_DEF,new Logger(UsersController.name)
25769803907,30064772306,REACHING_DEF,
25769803931,68719478143,REACHING_DEF,new DocumentBuilder()
25769803931,30064772565,REACHING_DEF,new DocumentBuilder()
25769803931,30064772565,REACHING_DEF,
25769803932,68719478165,REACHING_DEF,new ValidationPipe()
25769803932,30064772574,REACHING_DEF,new ValidationPipe()
25769803932,30064772574,REACHING_DEF,
25769803970,30064772743,REACHING_DEF,new Logger(RoleAliasesService.name)
25769803970,30064772743,REACHING_DEF,
25769803974,68719478352,REACHING_DEF,{ aliasName }
25769803974,30064772767,REACHING_DEF,{ aliasName }
25769803974,30064772767,REACHING_DEF,
25769803975,30064772778,REACHING_DEF,"new ForbiddenException('aliasName is already in use', {
        cause: new Error(),
        description: `The aliasName ${aliasName} is already used and needs to be unique`,
      })"
25769803975,30064772778,REACHING_DEF,
25769803976,68719478363,REACHING_DEF,"{
        cause: new Error(),
        description: `The aliasName ${aliasName} is already used and needs to be unique`,
      }"
25769803976,30064772781,REACHING_DEF,"{
        cause: new Error(),
        description: `The aliasName ${aliasName} is already used and needs to be unique`,
      }"
25769803976,30064772781,REACHING_DEF,
25769803977,30064772783,REACHING_DEF,new Error()
25769803977,30064772782,REACHING_DEF,new Error()
25769803977,30064772782,REACHING_DEF,
25769803978,68719478376,REACHING_DEF,{ id: roleId }
25769803978,30064772792,REACHING_DEF,{ id: roleId }
25769803978,30064772792,REACHING_DEF,
25769803979,30064772804,REACHING_DEF,"new NotFoundException('Role not found', {
        cause: new Error(),
        description: `The role with id ${roleId} was not found`,
      })"
25769803979,30064772804,REACHING_DEF,
25769803980,68719478387,REACHING_DEF,"{
        cause: new Error(),
        description: `The role with id ${roleId} was not found`,
      }"
25769803980,30064772807,REACHING_DEF,"{
        cause: new Error(),
        description: `The role with id ${roleId} was not found`,
      }"
25769803980,30064772807,REACHING_DEF,
25769803981,30064772809,REACHING_DEF,new Error()
25769803981,30064772808,REACHING_DEF,new Error()
25769803981,30064772808,REACHING_DEF,
25769803982,68719478400,REACHING_DEF,"{
      ...createRoleAliasDto,
      role: existingRole,
      tenantRoleAlias: [],
      aliasName,
    }"
25769803982,30064772817,REACHING_DEF,"{
      ...createRoleAliasDto,
      role: existingRole,
      tenantRoleAlias: [],
      aliasName,
    }"
25769803982,30064772817,REACHING_DEF,
25769803984,68719478418,REACHING_DEF,"{
        roleAliasToUpdate: newRoleAlias,
        tenantRoleAliasNew: tenantRoleAlias,
        roleId,
      }"
25769803984,30064772839,REACHING_DEF,"{
        roleAliasToUpdate: newRoleAlias,
        tenantRoleAliasNew: tenantRoleAlias,
        roleId,
      }"
25769803984,30064772839,REACHING_DEF,
25769803990,68719478470,REACHING_DEF,{ id }
25769803990,30064772895,REACHING_DEF,{ id }
25769803990,30064772895,REACHING_DEF,
25769803994,68719478514,REACHING_DEF,{ ids }
25769803994,30064772960,REACHING_DEF,{ ids }
25769803994,30064772960,REACHING_DEF,
25769803995,68719478521,REACHING_DEF,"{
        aliasNames: aliasNames.map((alias) => alias.toLowerCase()),
      }"
25769803995,30064772965,REACHING_DEF,"{
        aliasNames: aliasNames.map((alias) => alias.toLowerCase()),
      }"
25769803995,30064772965,REACHING_DEF,
25769803997,68719478529,REACHING_DEF,"{
        descriptions: descriptions.map((desc) => desc.toLowerCase()),
      }"
25769803997,30064772972,REACHING_DEF,"{
        descriptions: descriptions.map((desc) => desc.toLowerCase()),
      }"
25769803997,30064772972,REACHING_DEF,
25769803999,68719478537,REACHING_DEF,{ roleIds }
25769803999,30064772979,REACHING_DEF,{ roleIds }
25769803999,30064772979,REACHING_DEF,
25769804000,68719478544,REACHING_DEF,{ enabled }
25769804000,30064772985,REACHING_DEF,{ enabled }
25769804000,30064772985,REACHING_DEF,
25769804001,68719478552,REACHING_DEF,"{
        tenantRoleAlias,
      }"
25769804001,30064772993,REACHING_DEF,"{
        tenantRoleAlias,
      }"
25769804001,30064772993,REACHING_DEF,
25769804009,68719478580,REACHING_DEF,{ id }
25769804009,30064773015,REACHING_DEF,{ id }
25769804009,30064773015,REACHING_DEF,
25769804010,30064773042,REACHING_DEF,"new NotFoundException('User not found', {
        cause: new Error(),
        description: `The user with id ${id} was not found`,
      })"
25769804010,30064773042,REACHING_DEF,
25769804011,68719478592,REACHING_DEF,"{
        cause: new Error(),
        description: `The user with id ${id} was not found`,
      }"
25769804011,30064773045,REACHING_DEF,"{
        cause: new Error(),
        description: `The user with id ${id} was not found`,
      }"
25769804011,30064773045,REACHING_DEF,
25769804012,30064773047,REACHING_DEF,new Error()
25769804012,30064773046,REACHING_DEF,new Error()
25769804012,30064773046,REACHING_DEF,
25769804014,68719478615,REACHING_DEF,{ aliasName }
25769804014,30064773068,REACHING_DEF,{ aliasName }
25769804014,30064773068,REACHING_DEF,
25769804015,30064773082,REACHING_DEF,"new ForbiddenException('aliasName is already in use', {
          cause: new Error(),
          description: `The aliasName ${aliasName} is already used and needs to be unique`,
        })"
25769804015,30064773082,REACHING_DEF,
25769804016,68719478628,REACHING_DEF,"{
          cause: new Error(),
          description: `The aliasName ${aliasName} is already used and needs to be unique`,
        }"
25769804016,30064773085,REACHING_DEF,"{
          cause: new Error(),
          description: `The aliasName ${aliasName} is already used and needs to be unique`,
        }"
25769804016,30064773085,REACHING_DEF,
25769804017,30064773087,REACHING_DEF,new Error()
25769804017,30064773086,REACHING_DEF,new Error()
25769804017,30064773086,REACHING_DEF,
25769804019,68719478644,REACHING_DEF,{ id: roleId }
25769804019,30064773098,REACHING_DEF,{ id: roleId }
25769804019,30064773098,REACHING_DEF,
25769804020,30064773110,REACHING_DEF,"new NotFoundException('Role not found', {
          cause: new Error(),
          description: `The role with id ${roleId} was not found`,
        })"
25769804020,30064773110,REACHING_DEF,
25769804021,68719478655,REACHING_DEF,"{
          cause: new Error(),
          description: `The role with id ${roleId} was not found`,
        }"
25769804021,30064773113,REACHING_DEF,"{
          cause: new Error(),
          description: `The role with id ${roleId} was not found`,
        }"
25769804021,30064773113,REACHING_DEF,
25769804022,30064773115,REACHING_DEF,new Error()
25769804022,30064773114,REACHING_DEF,new Error()
25769804022,30064773114,REACHING_DEF,
25769804023,68719478669,REACHING_DEF,"{
      ...updateRoleAliasDto,
      tenantRoleAlias: roleAliasToUpdate.tenantRoleAlias,
      aliasName: aliasName ? aliasName.trim() : roleAliasToUpdate.aliasName,
    }"
25769804023,68719478670,REACHING_DEF,"{
      ...updateRoleAliasDto,
      tenantRoleAlias: roleAliasToUpdate.tenantRoleAlias,
      aliasName: aliasName ? aliasName.trim() : roleAliasToUpdate.aliasName,
    }"
25769804023,30064773124,REACHING_DEF,"{
      ...updateRoleAliasDto,
      tenantRoleAlias: roleAliasToUpdate.tenantRoleAlias,
      aliasName: aliasName ? aliasName.trim() : roleAliasToUpdate.aliasName,
    }"
25769804023,30064773124,REACHING_DEF,
25769804025,68719478690,REACHING_DEF,"{
        roleAliasToUpdate,
        tenantRoleAliasNew: tenantRoleAlias,
        roleId,
      }"
25769804025,30064773146,REACHING_DEF,"{
        roleAliasToUpdate,
        tenantRoleAliasNew: tenantRoleAlias,
        roleId,
      }"
25769804025,30064773146,REACHING_DEF,
25769804032,68719478717,REACHING_DEF,{ id }
25769804032,30064773177,REACHING_DEF,{ id }
25769804032,30064773177,REACHING_DEF,
25769804033,30064773189,REACHING_DEF,"new NotFoundException('Tenant not found', {
        cause: new Error(),
        description: `The role alias with id ${id} was not found`,
      })"
25769804033,30064773189,REACHING_DEF,
25769804034,68719478728,REACHING_DEF,"{
        cause: new Error(),
        description: `The role alias with id ${id} was not found`,
      }"
25769804034,30064773192,REACHING_DEF,"{
        cause: new Error(),
        description: `The role alias with id ${id} was not found`,
      }"
25769804034,30064773192,REACHING_DEF,
25769804035,30064773194,REACHING_DEF,new Error()
25769804035,30064773193,REACHING_DEF,new Error()
25769804035,30064773193,REACHING_DEF,
25769804082,30064773403,REACHING_DEF,new Logger(RolesService.name)
25769804082,30064773403,REACHING_DEF,
25769804086,68719478964,REACHING_DEF,{ tag: tag.toLowerCase().trim() }
25769804086,30064773427,REACHING_DEF,{ tag: tag.toLowerCase().trim() }
25769804086,30064773427,REACHING_DEF,
25769804087,30064773443,REACHING_DEF,"new ForbiddenException('tag is already in use', {
        cause: new Error(),
        description: `The tag ""${tag}"" is already used and needs to be unique`,
      })"
25769804087,30064773443,REACHING_DEF,
25769804088,68719478978,REACHING_DEF,"{
        cause: new Error(),
        description: `The tag ""${tag}"" is already used and needs to be unique`,
      }"
25769804088,30064773446,REACHING_DEF,"{
        cause: new Error(),
        description: `The tag ""${tag}"" is already used and needs to be unique`,
      }"
25769804088,30064773446,REACHING_DEF,
25769804089,30064773448,REACHING_DEF,new Error()
25769804089,30064773447,REACHING_DEF,new Error()
25769804089,30064773447,REACHING_DEF,
25769804091,30064773477,REACHING_DEF,"new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        })"
25769804091,30064773477,REACHING_DEF,
25769804092,68719479004,REACHING_DEF,"{
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        }"
25769804092,30064773480,REACHING_DEF,"{
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        }"
25769804092,30064773480,REACHING_DEF,
25769804093,30064773482,REACHING_DEF,new Error()
25769804093,30064773481,REACHING_DEF,new Error()
25769804093,30064773481,REACHING_DEF,
25769804094,68719479019,REACHING_DEF,{ ids: [tenantCreatorId] }
25769804094,30064773502,REACHING_DEF,{ ids: [tenantCreatorId] }
25769804094,30064773495,REACHING_DEF,{ ids: [tenantCreatorId] }
25769804094,30064773495,REACHING_DEF,
25769804095,30064773497,REACHING_DEF,[tenantCreatorId]
25769804095,30064773496,REACHING_DEF,[tenantCreatorId]
25769804095,30064773496,REACHING_DEF,
25769804096,30064773510,REACHING_DEF,"new NotFoundException('Tenant not found', {
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          })"
25769804096,30064773510,REACHING_DEF,
25769804097,68719479035,REACHING_DEF,"{
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          }"
25769804097,30064773513,REACHING_DEF,"{
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          }"
25769804097,30064773513,REACHING_DEF,
25769804098,30064773515,REACHING_DEF,new Error()
25769804098,30064773514,REACHING_DEF,new Error()
25769804098,30064773514,REACHING_DEF,
25769804100,30064773552,REACHING_DEF,"new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        })"
25769804100,30064773552,REACHING_DEF,
25769804101,68719479068,REACHING_DEF,"{
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        }"
25769804101,30064773555,REACHING_DEF,"{
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        }"
25769804101,30064773555,REACHING_DEF,
25769804102,30064773557,REACHING_DEF,new Error()
25769804102,30064773556,REACHING_DEF,new Error()
25769804102,30064773556,REACHING_DEF,
25769804103,68719479079,REACHING_DEF,{ ids: createRoleDto.tenantTypesIds }
25769804103,30064773569,REACHING_DEF,{ ids: createRoleDto.tenantTypesIds }
25769804103,30064773565,REACHING_DEF,{ ids: createRoleDto.tenantTypesIds }
25769804103,30064773565,REACHING_DEF,
25769804104,30064773577,REACHING_DEF,"new NotFoundException('Tenant type not found', {
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          })"
25769804104,30064773577,REACHING_DEF,
25769804105,68719479091,REACHING_DEF,"{
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          }"
25769804105,30064773580,REACHING_DEF,"{
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          }"
25769804105,30064773580,REACHING_DEF,
25769804106,30064773582,REACHING_DEF,new Error()
25769804106,30064773581,REACHING_DEF,new Error()
25769804106,30064773581,REACHING_DEF,
25769804107,68719479109,REACHING_DEF,"{
      ...createRoleDto,
      name: name.trim(),
      tag: tag.trim().toLowerCase(),
      description: description.trim(),
      tenantTypes: foundTenantTypes,
      BackOfficeAccess: createRoleDto.BackOfficeAccess ?? false,
      SaasAccess: false,
      aliases: [],
      roles: [],
      gridPreferences: [],
      tenantRoleAlias: [],
      roleMenuItemActions: [],
    }"
25769804107,30064773597,REACHING_DEF,"{
      ...createRoleDto,
      name: name.trim(),
      tag: tag.trim().toLowerCase(),
      description: description.trim(),
      tenantTypes: foundTenantTypes,
      BackOfficeAccess: createRoleDto.BackOfficeAccess ?? false,
      SaasAccess: false,
      aliases: [],
      roles: [],
      gridPreferences: [],
      tenantRoleAlias: [],
      roleMenuItemActions: [],
    }"
25769804107,30064773597,REACHING_DEF,
25769804120,68719479182,REACHING_DEF,{ id }
25769804120,30064773690,REACHING_DEF,{ id }
25769804120,30064773690,REACHING_DEF,
25769804121,30064773717,REACHING_DEF,"new NotFoundException('Role  not found', {
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      })"
25769804121,30064773717,REACHING_DEF,
25769804122,68719479194,REACHING_DEF,"{
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      }"
25769804122,30064773720,REACHING_DEF,"{
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      }"
25769804122,30064773720,REACHING_DEF,
25769804123,30064773722,REACHING_DEF,new Error()
25769804123,30064773721,REACHING_DEF,new Error()
25769804123,30064773721,REACHING_DEF,
25769804127,68719479262,REACHING_DEF,{ ids }
25769804127,30064773793,REACHING_DEF,{ ids }
25769804127,30064773793,REACHING_DEF,
25769804128,68719479274,REACHING_DEF,"{
        names: names.map((name) => name.toLowerCase().trim()),
      }"
25769804128,30064773806,REACHING_DEF,"{
        names: names.map((name) => name.toLowerCase().trim()),
      }"
25769804128,30064773806,REACHING_DEF,
25769804130,68719479287,REACHING_DEF,{ tags: tags.map((tag) => tag.toLowerCase().trim()) }
25769804130,30064773821,REACHING_DEF,{ tags: tags.map((tag) => tag.toLowerCase().trim()) }
25769804130,30064773821,REACHING_DEF,
25769804132,68719479300,REACHING_DEF,{ descriptions }
25769804132,30064773836,REACHING_DEF,{ descriptions }
25769804132,30064773836,REACHING_DEF,
25769804133,68719479312,REACHING_DEF,{ tenantTypesIds: tenantTypesIds }
25769804133,30064773849,REACHING_DEF,{ tenantTypesIds: tenantTypesIds }
25769804133,30064773849,REACHING_DEF,
25769804134,68719479324,REACHING_DEF,{ aliasIds }
25769804134,30064773862,REACHING_DEF,{ aliasIds }
25769804134,30064773862,REACHING_DEF,
25769804135,68719479335,REACHING_DEF,{ enabled }
25769804135,30064773873,REACHING_DEF,{ enabled }
25769804135,30064773873,REACHING_DEF,
25769804136,68719479346,REACHING_DEF,{ BackOfficeAccess }
25769804136,30064773884,REACHING_DEF,{ BackOfficeAccess }
25769804136,30064773884,REACHING_DEF,
25769804137,68719479357,REACHING_DEF,{ SaasAccess }
25769804137,30064773895,REACHING_DEF,{ SaasAccess }
25769804137,30064773895,REACHING_DEF,
25769804138,68719479368,REACHING_DEF,{ tenantSpecific }
25769804138,30064773906,REACHING_DEF,{ tenantSpecific }
25769804138,30064773906,REACHING_DEF,
25769804150,68719479398,REACHING_DEF,{ id }
25769804150,30064773933,REACHING_DEF,{ id }
25769804150,30064773933,REACHING_DEF,
25769804151,30064773960,REACHING_DEF,"new NotFoundException('Role  not found', {
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      })"
25769804151,30064773960,REACHING_DEF,
25769804152,68719479410,REACHING_DEF,"{
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      }"
25769804152,30064773963,REACHING_DEF,"{
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      }"
25769804152,30064773963,REACHING_DEF,
25769804153,30064773965,REACHING_DEF,new Error()
25769804153,30064773964,REACHING_DEF,new Error()
25769804153,30064773964,REACHING_DEF,
25769804157,68719479465,REACHING_DEF,{ tag }
25769804157,30064774018,REACHING_DEF,{ tag }
25769804157,30064774018,REACHING_DEF,
25769804158,30064774032,REACHING_DEF,"new ForbiddenException('tag is already in use', {
          cause: new Error(),
          description: `The tag '${tag}' is already used and needs to be unique`,
        })"
25769804158,30064774032,REACHING_DEF,
25769804159,68719479478,REACHING_DEF,"{
          cause: new Error(),
          description: `The tag '${tag}' is already used and needs to be unique`,
        }"
25769804159,30064774035,REACHING_DEF,"{
          cause: new Error(),
          description: `The tag '${tag}' is already used and needs to be unique`,
        }"
25769804159,30064774035,REACHING_DEF,
25769804160,30064774037,REACHING_DEF,new Error()
25769804160,30064774036,REACHING_DEF,new Error()
25769804160,30064774036,REACHING_DEF,
25769804162,30064774060,REACHING_DEF,"new NotFoundException('Role  not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        })"
25769804162,30064774060,REACHING_DEF,
25769804163,68719479503,REACHING_DEF,"{
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        }"
25769804163,30064774063,REACHING_DEF,"{
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        }"
25769804163,30064774063,REACHING_DEF,
25769804164,30064774065,REACHING_DEF,new Error()
25769804164,30064774064,REACHING_DEF,new Error()
25769804164,30064774064,REACHING_DEF,
25769804165,30064774078,REACHING_DEF,"new NotFoundException('tenantCreatorId not supplied', {
          cause: new Error(),
          description: `The tenant with id ${tenantCreatorId} was not supplied. Please supply a valid one when including the tenantSpecific prop!`,
        })"
25769804165,30064774078,REACHING_DEF,
25769804166,68719479519,REACHING_DEF,"{
          cause: new Error(),
          description: `The tenant with id ${tenantCreatorId} was not supplied. Please supply a valid one when including the tenantSpecific prop!`,
        }"
25769804166,30064774081,REACHING_DEF,"{
          cause: new Error(),
          description: `The tenant with id ${tenantCreatorId} was not supplied. Please supply a valid one when including the tenantSpecific prop!`,
        }"
25769804166,30064774081,REACHING_DEF,
25769804167,30064774083,REACHING_DEF,new Error()
25769804167,30064774082,REACHING_DEF,new Error()
25769804167,30064774082,REACHING_DEF,
25769804169,68719479535,REACHING_DEF,{ ids: [tenantCreatorId] }
25769804169,30064774104,REACHING_DEF,{ ids: [tenantCreatorId] }
25769804169,30064774097,REACHING_DEF,{ ids: [tenantCreatorId] }
25769804169,30064774097,REACHING_DEF,
25769804170,30064774099,REACHING_DEF,[tenantCreatorId]
25769804170,30064774098,REACHING_DEF,[tenantCreatorId]
25769804170,30064774098,REACHING_DEF,
25769804171,30064774112,REACHING_DEF,"new NotFoundException('Tenant  not found', {
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          })"
25769804171,30064774112,REACHING_DEF,
25769804172,68719479551,REACHING_DEF,"{
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          }"
25769804172,30064774115,REACHING_DEF,"{
            cause: new Error(),
            description: `The tenant with id ${tenantCreatorId} was not found`,
          }"
25769804172,30064774115,REACHING_DEF,
25769804173,30064774117,REACHING_DEF,new Error()
25769804173,30064774116,REACHING_DEF,new Error()
25769804173,30064774116,REACHING_DEF,
25769804175,30064774154,REACHING_DEF,"new NotFoundException('TENANTS_MS_URL env variable not found', {
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        })"
25769804175,30064774154,REACHING_DEF,
25769804176,68719479584,REACHING_DEF,"{
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        }"
25769804176,30064774157,REACHING_DEF,"{
          cause: new Error(),
          description: `Missing TENANTS_MS_URL env variable`,
        }"
25769804176,30064774157,REACHING_DEF,
25769804177,30064774159,REACHING_DEF,new Error()
25769804177,30064774158,REACHING_DEF,new Error()
25769804177,30064774158,REACHING_DEF,
25769804178,68719479595,REACHING_DEF,{ ids: updateRoleDto.tenantTypesIds }
25769804178,30064774171,REACHING_DEF,{ ids: updateRoleDto.tenantTypesIds }
25769804178,30064774167,REACHING_DEF,{ ids: updateRoleDto.tenantTypesIds }
25769804178,30064774167,REACHING_DEF,
25769804179,30064774179,REACHING_DEF,"new NotFoundException('Tenant type not found', {
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          })"
25769804179,30064774179,REACHING_DEF,
25769804180,68719479607,REACHING_DEF,"{
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          }"
25769804180,30064774182,REACHING_DEF,"{
            cause: new Error(),
            description: `The tenant type with id ${tenantCreatorId} was not found`,
          }"
25769804180,30064774182,REACHING_DEF,
25769804181,30064774184,REACHING_DEF,new Error()
25769804181,30064774183,REACHING_DEF,new Error()
25769804181,30064774183,REACHING_DEF,
25769804182,68719479628,REACHING_DEF,"{
      ...updateRoleDto,
      name,
      description,
      tenantTypes: foundTenantTypes,
    }"
25769804182,68719479629,REACHING_DEF,"{
      ...updateRoleDto,
      name,
      description,
      tenantTypes: foundTenantTypes,
    }"
25769804182,30064774200,REACHING_DEF,"{
      ...updateRoleDto,
      name,
      description,
      tenantTypes: foundTenantTypes,
    }"
25769804182,30064774200,REACHING_DEF,
25769804194,68719479666,REACHING_DEF,{ id }
25769804194,30064774236,REACHING_DEF,{ id }
25769804194,30064774236,REACHING_DEF,
25769804195,30064774263,REACHING_DEF,"new NotFoundException('Role  not found', {
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      })"
25769804195,30064774263,REACHING_DEF,
25769804196,68719479678,REACHING_DEF,"{
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      }"
25769804196,30064774266,REACHING_DEF,"{
        cause: new Error(),
        description: `The role with id ${id} was not found`,
      }"
25769804196,30064774266,REACHING_DEF,
25769804197,30064774268,REACHING_DEF,new Error()
25769804197,30064774267,REACHING_DEF,new Error()
25769804197,30064774267,REACHING_DEF,
25769804236,30064774460,REACHING_DEF,new Logger(TenantRoleAliases.name)
25769804236,30064774460,REACHING_DEF,
25769804239,68719479890,REACHING_DEF,{ tenant }
25769804239,30064774480,REACHING_DEF,{ tenant }
25769804239,30064774480,REACHING_DEF,
25769804240,30064774495,REACHING_DEF,"new NotFoundException('Invalid Tenant', {
        cause: new Error(),
        description: `Invalid Tenant, does not exist any tenant with id ${tenant}`,
      })"
25769804240,30064774495,REACHING_DEF,
25769804241,68719479902,REACHING_DEF,"{
        cause: new Error(),
        description: `Invalid Tenant, does not exist any tenant with id ${tenant}`,
      }"
25769804241,30064774498,REACHING_DEF,"{
        cause: new Error(),
        description: `Invalid Tenant, does not exist any tenant with id ${tenant}`,
      }"
25769804241,30064774498,REACHING_DEF,
25769804242,30064774500,REACHING_DEF,new Error()
25769804242,30064774499,REACHING_DEF,new Error()
25769804242,30064774499,REACHING_DEF,
25769804243,68719479918,REACHING_DEF,{ role }
25769804243,30064774512,REACHING_DEF,{ role }
25769804243,30064774512,REACHING_DEF,
25769804244,30064774527,REACHING_DEF,"new NotFoundException('Invalid Role', {
        cause: new Error(),
        description: `Invalid Role, does not exist any role with id ${role}`,
      })"
25769804244,30064774527,REACHING_DEF,
25769804245,68719479930,REACHING_DEF,"{
        cause: new Error(),
        description: `Invalid Role, does not exist any role with id ${role}`,
      }"
25769804245,30064774530,REACHING_DEF,"{
        cause: new Error(),
        description: `Invalid Role, does not exist any role with id ${role}`,
      }"
25769804245,30064774530,REACHING_DEF,
25769804246,30064774532,REACHING_DEF,new Error()
25769804246,30064774531,REACHING_DEF,new Error()
25769804246,30064774531,REACHING_DEF,
25769804247,68719479955,REACHING_DEF,{ roleAlias }
25769804247,30064774547,REACHING_DEF,{ roleAlias }
25769804247,30064774547,REACHING_DEF,
25769804248,68719479959,REACHING_DEF,{ role }
25769804248,30064774544,REACHING_DEF,{ role }
25769804248,30064774544,REACHING_DEF,
25769804249,30064774576,REACHING_DEF,"new NotFoundException('Invalid RoleAlias', {
        cause: new Error(),
        description: `Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${role}`,
      })"
25769804249,30064774576,REACHING_DEF,
25769804250,68719479972,REACHING_DEF,"{
        cause: new Error(),
        description: `Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${role}`,
      }"
25769804250,30064774579,REACHING_DEF,"{
        cause: new Error(),
        description: `Invalid RoleAlias, does not exist any role alias with id ${roleAlias}, for role ${role}`,
      }"
25769804250,30064774579,REACHING_DEF,
25769804251,30064774581,REACHING_DEF,new Error()
25769804251,30064774580,REACHING_DEF,new Error()
25769804251,30064774580,REACHING_DEF,
25769804252,68719479996,REACHING_DEF,{ tenant }
25769804252,30064774596,REACHING_DEF,{ tenant }
25769804252,30064774596,REACHING_DEF,
25769804253,68719480000,REACHING_DEF,{ role }
25769804253,30064774593,REACHING_DEF,{ role }
25769804253,30064774593,REACHING_DEF,
25769804254,30064774622,REACHING_DEF,"new ForbiddenException('Entry Already Exists', {
        cause: new Error(),
        description: `Entry Already Exists with id ${existingTenantRoleAliases.id}, can only have one for tenant ${tenant} and role ${role}`,
      })"
25769804254,30064774622,REACHING_DEF,
