111669149710,METHOD,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for Role Alias with id: ${id}.`);
    const foundRoleAlias = await this.roleAliasesService.findOne(+id);
    this.logger.log(`Role Alias with id: ${id} was found.`);
    return foundRoleAlias;
  }",2,3,src/context/role-aliases/role-aliases.controller.ts,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController:findOne,<empty>,,false,29,35,findOne,,,1,
111669149711,METHOD,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findRoleAliasDto: FindRoleAliasDto) {
    this.logger.log(`Searching for Role Aliases with many search args.`);
    const foundRoleAlias = await this.roleAliasesService.findByMany(findRoleAliasDto);
    this.logger.log(`found ${foundRoleAlias.length} Role Aliases.`);
    return foundRoleAlias;
  }",2,3,src/context/role-aliases/role-aliases.controller.ts,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController:findMany,<empty>,,false,36,42,findMany,,,1,
111669149712,METHOD,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateRoleAliasDto: UpdateRoleAliasDto) {
    this.logger.log(`Updating role alias with id: ${id}.`);
    const foundRoleAlias = await this.roleAliasesService.update(+id, updateRoleAliasDto);
    this.logger.log(`Role alias with id: ${id} was updated.`);
    return foundRoleAlias;
  }",2,3,src/context/role-aliases/role-aliases.controller.ts,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController:update,<empty>,,false,44,50,update,,,1,
111669149713,METHOD,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling Role alias with id: ${id}.`);
    const foundRoleAlias = await this.roleAliasesService.remove(+id);
    this.logger.log(`Role alias with id: ${id} was ` + foundRoleAlias.enabled ? 'Enabled!' : 'Disabled!');
    return foundRoleAlias;
  }",2,3,src/context/role-aliases/role-aliases.controller.ts,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController:remove,<empty>,,false,52,58,remove,,,1,
111669149714,METHOD,src/context/role-aliases/role-aliases.module.ts::program,TYPE_DECL,:program,0,0,src/context/role-aliases/role-aliases.module.ts,src/context/role-aliases/role-aliases.module.ts::program,<empty>,,false,1,15,:program,,,1,
111669149715,METHOD,<empty>,<empty>,constructor() {},0,33,src/context/role-aliases/role-aliases.module.ts,src/context/role-aliases/role-aliases.module.ts::program:RoleAliasesModule:<init>,<empty>,,false,9,14,<init>,,,1,
111669149716,METHOD,src/context/roles/roles.controller.ts::program,TYPE_DECL,:program,0,0,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program,<empty>,,false,1,59,:program,,,1,
111669149717,METHOD,<empty>,<empty>,constructor(private readonly rolesService: RolesService) {},2,61,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:<init>,<empty>,,false,11,11,<init>,,,1,
111669149718,METHOD,<empty>,<empty>,"@Post()
  async create(@Body() createRoleDto: CreateRoleDto) {
    this.logger.log('Creating new Role ..');
    const newRole = await this.rolesService.create(createRoleDto);
    this.logger.log(`Created new Role! id: ${newRole.id}.`);
    return newRole;
  }",2,3,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:create,<empty>,,false,14,20,create,,,1,
111669149719,METHOD,<empty>,<empty>,"@Get()
  async findAll() {
    this.logger.log('Finding All Roles...');
    return this.rolesService.findAll();
  }",2,3,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:findAll,<empty>,,false,22,26,findAll,,,1,
111669149720,METHOD,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findRoleDto: FindRoleDto) {
    this.logger.log(`Searching for Roles with many search args.`);
    const foundRoleType = await this.rolesService.findByMany(findRoleDto);
    return foundRoleType;
  }",2,3,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:findMany,<empty>,,false,28,33,findMany,,,1,
111669149721,METHOD,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for Role with id: ${id}.`);
    const foundRole = await this.rolesService.findOne(+id);
    this.logger.log(`Role with id: ${id} was found.`);
    return foundRole;
  }",2,3,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:findOne,<empty>,,false,35,41,findOne,,,1,
111669149722,METHOD,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateRoleDto: UpdateRoleDto) {
    this.logger.log(`Updating role with id: ${id}.`);
    const foundRole = await this.rolesService.update(+id, updateRoleDto);
    this.logger.log(`Role with id: ${id} was updated.`);
    return foundRole;
  }",2,3,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:update,<empty>,,false,43,49,update,,,1,
111669149723,METHOD,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling Role with id: ${id}.`);
    const foundRole = await this.rolesService.remove(+id);
    this.logger.log(`Role with id: ${id} was ` + foundRole.enabled ? 'Enabled!' : 'Disabled!');
    return foundRole;
  }",2,3,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:remove,<empty>,,false,51,57,remove,,,1,
111669149724,METHOD,src/context/roles/roles.module.ts::program,TYPE_DECL,:program,0,0,src/context/roles/roles.module.ts,src/context/roles/roles.module.ts::program,<empty>,,false,1,14,:program,,,1,
111669149725,METHOD,<empty>,<empty>,constructor() {},0,27,src/context/roles/roles.module.ts,src/context/roles/roles.module.ts::program:RolesModule:<init>,<empty>,,false,8,13,<init>,,,1,
111669149726,METHOD,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program,TYPE_DECL,:program,0,0,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program,<empty>,,false,1,67,:program,,,1,
111669149727,METHOD,<empty>,<empty>,constructor(private readonly tenantRoleAliasService: TenantRoleAliasesService) {},2,83,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:<init>,<empty>,,false,12,12,<init>,,,1,
111669149728,METHOD,<empty>,<empty>,"@Post()
  async create(@Body() createTenantRoleAliasDto: CreateTenantRoleAliasDto) {
    this.logger.log('Creating new Tenant Role Aliases ..');
    const tenantRoleAlias = await this.tenantRoleAliasService.create(createTenantRoleAliasDto);
    this.logger.log(`Created Tenenat Role Alias with id:${tenantRoleAlias.id}`);
    return tenantRoleAlias;
  }",2,3,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:create,<empty>,,false,15,21,create,,,1,
111669149729,METHOD,<empty>,<empty>,"@Get()
  async findAll() {
    this.logger.log('Finding All Tenant Role Aliases...');
    const tenantRoleAlias = await this.tenantRoleAliasService.findAll();
    return tenantRoleAlias;
  }",2,3,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findAll,<empty>,,false,23,28,findAll,,,1,
111669149730,METHOD,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findTenantRoleAliasesDto: FindTenantRoleAliasDto) {
    this.logger.log(`Searching for Tenant Role Aliases with many search args.`);
    const tenantRoleAlias = await this.tenantRoleAliasService.findByMany(findTenantRoleAliasesDto);
    return tenantRoleAlias;
  }",2,3,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findMany,<empty>,,false,30,35,findMany,,,1,
111669149731,METHOD,<empty>,<empty>,"@Post('assign-role-alias')
  async assing(@Body() assignRoleAliasDto: AssignTenantRoleAliasDto) {
    this.logger.log(`Assign A Role alias to a tenant Role alias`);
    const tenantRoleAlias = await this.tenantRoleAliasService.assignToRoleAlias(assignRoleAliasDto);
    return tenantRoleAlias;
  }",2,3,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:assing,<empty>,,false,36,41,assing,,,1,
111669149732,METHOD,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for Tenant Role ALiases with id: ${id}.`);
    const tenantRoleAlias = await this.tenantRoleAliasService.findOne(+id);
    this.logger.log(`Found Tenenat Role Alias with id:${id}`);
    return tenantRoleAlias;
  }",2,3,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findOne,<empty>,,false,43,49,findOne,,,1,
111669149733,METHOD,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateTenantRoleAliasesDto: UpdateTenantRoleAliasDto) {
    this.logger.log(`Updating tenant role alias with id: ${id}.`);
    const tenantRoleAlias = await this.tenantRoleAliasService.update(+id, updateTenantRoleAliasesDto);
    this.logger.log(`Updated Tenenat Role Alias with id:${id}`);
    return tenantRoleAlias;
  }",2,3,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:update,<empty>,,false,51,57,update,,,1,
111669149734,METHOD,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling Tenant Role Alias with id: ${id}.`);
    const tenantRoleAlias = await this.tenantRoleAliasService.remove(+id);
    this.logger.log(`Tenant Role Alias with id: ${id} was ` + tenantRoleAlias.enabled ? 'Enabled!' : 'Disabled!');
    return tenantRoleAlias;
  }",2,3,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:remove,<empty>,,false,59,65,remove,,,1,
111669149735,METHOD,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program,TYPE_DECL,:program,0,0,src/context/tenant-role-aliases/tenant-role-aliases.module.ts,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program,<empty>,,false,1,14,:program,,,1,
111669149736,METHOD,<empty>,<empty>,constructor() {},0,37,src/context/tenant-role-aliases/tenant-role-aliases.module.ts,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program:TenantRoleAliasModule:<init>,<empty>,,false,8,13,<init>,,,1,
111669149737,METHOD,src/context/tenants/tenants.controller.ts::program,TYPE_DECL,:program,0,0,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program,<empty>,,false,1,70,:program,,,1,
111669149738,METHOD,<empty>,<empty>,constructor(private readonly tenantsService: TenantsService) {},2,65,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:<init>,<empty>,,false,11,11,<init>,,,1,
111669149739,METHOD,<empty>,<empty>,"@Post()
  async create(@Body() createTenantDto: CreateTenantDto) {
    this.logger.log('Creating new Tenant ..');
    const { name, url, description } = createTenantDto;
    const newTenant = await this.tenantsService.create({
      ...createTenantDto,
      name: name.trim(),
      url: url.trim().toLowerCase(),
      description: description.trim(),
    });
    this.logger.log(`Created new Tenant! id: ${newTenant.id}.`);
    return newTenant;
  }",2,3,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:create,<empty>,,false,14,26,create,,,1,
111669149740,METHOD,<empty>,<empty>,"@Get()
  async findAll() {
    this.logger.log('Finding All Tenants...');
    return await this.tenantsService.findAll();
  }",2,3,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:findAll,<empty>,,false,28,32,findAll,,,1,
111669149741,METHOD,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findTenantDto: FindTenantDto) {
    this.logger.log(`Searching for Tenant with many search args.`);
    const foundTenantType = await this.tenantsService.findByMany(findTenantDto);
    return foundTenantType;
  }",2,3,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:findMany,<empty>,,false,34,39,findMany,,,1,
111669149742,METHOD,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for Tenant with id: ${id}.`);
    const foundTenant = await this.tenantsService.findOne(+id);
    this.logger.log(`Tenant with id: ${id} was found.`);
    return foundTenant;
  }",2,3,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:findOne,<empty>,,false,41,47,findOne,,,1,
111669149743,METHOD,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateTenantDto: UpdateTenantDto) {
    this.logger.log(`Updating Tenant with id: ${id}.`);
    const foundTenant = await this.tenantsService.update(+id, {
      name: updateTenantDto.name.trim(),
      url: updateTenantDto.url.toLowerCase().trim(),
      description: updateTenantDto.description.trim(),
      ...updateTenantDto,
    });
    this.logger.log(`Tenant with id: ${id} was updated.`);
    return foundTenant;
  }",2,3,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:update,<empty>,,false,49,60,update,,,1,
111669149744,METHOD,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling Tenant with id: ${id}.`);
    const foundTenant = await this.tenantsService.remove(+id);
    this.logger.log(`Tenant with id: ${id} was ` + foundTenant.enabled ? 'Enabled!' : 'Disabled!');
    return foundTenant;
  }",2,3,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:remove,<empty>,,false,62,68,remove,,,1,
111669149745,METHOD,src/context/tenants/tenants.module.ts::program,TYPE_DECL,:program,0,0,src/context/tenants/tenants.module.ts,src/context/tenants/tenants.module.ts::program,<empty>,,false,1,14,:program,,,1,
111669149746,METHOD,<empty>,<empty>,constructor() {},0,29,src/context/tenants/tenants.module.ts,src/context/tenants/tenants.module.ts::program:TenantsModule:<init>,<empty>,,false,8,13,<init>,,,1,
111669149747,METHOD,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program,TYPE_DECL,:program,0,0,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program,<empty>,,false,1,53,:program,,,1,
111669149748,METHOD,<empty>,<empty>,constructor(private readonly userRoleByTenantsService: UserRoleByTenantsService) {},2,85,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:<init>,<empty>,,false,10,10,<init>,,,1,
111669149749,METHOD,<empty>,<empty>,"@Post()
  async create(@Body() createUserRoleByTenantsDto: CreateUserRoleByTenantsDto) {
    this.logger.log('Creating new User Role by Tenant...');
    const newUserRoleByTenants = await this.userRoleByTenantsService.create({ ...createUserRoleByTenantsDto });
    this.logger.log(`Created new User Role by Tenant! id:${newUserRoleByTenants.id}`);
    return newUserRoleByTenants;
  }",2,3,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:create,<empty>,,false,13,19,create,,,1,
111669149750,METHOD,<empty>,<empty>,"@Get()
  async findAll() {
    this.logger.log('Finding all User Role By Tenants');
    return await this.userRoleByTenantsService.findAll();
  }",2,3,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:findAll,<empty>,,false,21,25,findAll,,,1,
111669149751,METHOD,<empty>,<empty>,"@Post('/many')
  async findMany(@Body() findUserRoleByTenantsDto: FindUserRoleByTenantsDto) {
    this.logger.log(`Searching for USer Role By Tenants with many search args.`);
    const foundUserRoleByTenants = await this.userRoleByTenantsService.findByMany(findUserRoleByTenantsDto);
    this.logger.log(`Found ${foundUserRoleByTenants.length} items.`);
    return foundUserRoleByTenants;
  }",2,3,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:findMany,<empty>,,false,27,33,findMany,,,1,
111669149752,METHOD,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateUserRoleByTenantDto: UpdateUserRoleByTenantsDto) {
    this.logger.log(`Updating User Role by Tenant with id: ${id}.`);
    const foundUserRoleByTenants = await this.userRoleByTenantsService.update(+id, { ...updateUserRoleByTenantDto });
    this.logger.log(`User Role by Tenant with id: ${id} was updated.`);
    return foundUserRoleByTenants;
  }",2,3,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:update,<empty>,,false,35,41,update,,,1,
111669149753,METHOD,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling User Role By Tenant with id: ${id}.`);
    const foundUserRoleByTenants = await this.userRoleByTenantsService.remove(+id);
    this.logger.log(
      `User Role By Tenant with id: ${id} was ` + foundUserRoleByTenants.enabled ? 'Enabled!' : 'Disabled!',
    );
    return foundUserRoleByTenants;
  }",2,3,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:remove,<empty>,,false,43,51,remove,,,1,
111669149754,METHOD,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program,TYPE_DECL,:program,0,0,src/context/user-role-by-tenants/user-role-by-tenants.module.ts,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program,<empty>,,false,1,30,:program,,,1,
111669149755,METHOD,<empty>,<empty>,constructor() {},0,39,src/context/user-role-by-tenants/user-role-by-tenants.module.ts,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program:UserRoleByTenantsModule:<init>,<empty>,,false,14,29,<init>,,,1,
111669149756,METHOD,src/context/users/users.controller.ts::program,TYPE_DECL,:program,0,0,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program,<empty>,,false,1,84,:program,,,1,
111669149757,METHOD,<empty>,<empty>,constructor(private readonly usersService: UsersService) {},2,61,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:<init>,<empty>,,false,12,12,<init>,,,1,
111669149758,METHOD,<empty>,<empty>,"@Post()
  async create(@Body() createUserDto: CreateUserDto, @Headers('payload') payload: string) {
    
    this.logger.log('Creating new user ..');
    const payloadObject: ContextPayload = JSON.parse(payload);

    const newUser = await this.usersService.create(createUserDto, payloadObject);
    this.logger.log(`Created new User! id: ${newUser.id}.`);
    return newUser;
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:create,<empty>,,false,15,24,create,,,1,
111669149759,METHOD,<empty>,<empty>,"@Get()
  findAll() {
    this.logger.log('Finding All Users...');
    return this.usersService.findAll();
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:findAll,<empty>,,false,26,30,findAll,,,1,
111669149760,METHOD,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findUserDto: FindUserDto) {
    this.logger.log(`Searching for user with many search args.`);
    return this.usersService.findByMany(findUserDto);
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:findMany,<empty>,,false,32,36,findMany,,,1,
111669149761,METHOD,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for user with id: ${id}.`);
    const foundUser = await this.usersService.findOne(+id);
    this.logger.log(`User with id: ${id} was found.`);
    return foundUser;
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:findOne,<empty>,,false,38,44,findOne,,,1,
111669149762,METHOD,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateUserDto: UpdateUserDto, @Headers('payload') payload: string) {

    this.logger.log(`Updating user with id: ${id}.`);
    const payloadObject: ContextPayload = JSON.parse(payload);
    const foundUser = await this.usersService.update(+id, updateUserDto, payloadObject);
    this.logger.log(`User with id: ${id} was updated.`);
    return foundUser;
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:update,<empty>,,false,46,54,update,,,1,
111669149763,METHOD,<empty>,<empty>,"@Patch(':id/resend-verification')
  async resendVerification(@Param('id') temporalId: string) {
    this.logger.log(`Updating user with id: ${temporalId}.`);
    const foundUser = await this.usersService.resendVerification(temporalId);
    this.logger.log(`User with id: ${temporalId} was updated.`);
    return foundUser;
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:resendVerification,<empty>,,false,56,62,resendVerification,,,1,
111669149764,METHOD,<empty>,<empty>,"@Post('/mfa/attempt')
  async sendMfaAttemptEmail(@Body('userId') userId: number) {
    return this.usersService.sendMfaAttemptEmail(userId);
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:sendMfaAttemptEmail,<empty>,,false,64,67,sendMfaAttemptEmail,,,1,
111669149765,METHOD,<empty>,<empty>,"@Post('/mfa/success')
  async sendMfaSuccessEmail(@Body('userId') userId: number) {
    return this.usersService.sendMfaSuccessEmail(userId);
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:sendMfaSuccessEmail,<empty>,,false,69,72,sendMfaSuccessEmail,,,1,
111669149766,METHOD,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string, @Headers('payload') payload: string) {
    this.logger.log(`Disabling / Enabling User with id: ${id}.`);
    
    const payloadObject: ContextPayload = JSON.parse(payload);
    const foundUser = await this.usersService.remove(+id, payloadObject);
    this.logger.log(`User with id: ${id} was ` + foundUser.enabled ? 'Enabled!' : 'Disabled!');
    return foundUser;
  }",2,3,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:remove,<empty>,,false,74,82,remove,,,1,
111669149767,METHOD,src/context/users/users.module.ts::program,TYPE_DECL,:program,0,0,src/context/users/users.module.ts,src/context/users/users.module.ts::program,<empty>,,false,1,16,:program,,,1,
111669149768,METHOD,<empty>,<empty>,constructor() {},0,27,src/context/users/users.module.ts,src/context/users/users.module.ts::program:UsersModule:<init>,<empty>,,false,10,15,<init>,,,1,
111669149769,METHOD,<empty>,<empty>,() => console.log(`App Running in port ${PORT}`),30,78,src/main.ts,src/main.ts::program:bootstrap:<lambda>0,<empty>,,false,27,27,<lambda>0,,,1,
111669149770,METHOD,<empty>,<empty>,"async function bootstrap() {
  const app = await NestFactory.create(AppModule);
  app.useLogger(app.get(Logger));

  const config = new DocumentBuilder()
    .setTitle('Tenant Micro Service')
    .setDescription('Tenants Micro Service API documentation')
    .setVersion('1.0')
    .addTag('tenant-types')
    .addTag('users')
    .addTag('roles')
    .build();
  const document = SwaggerModule.createDocument(app, config);
  SwaggerModule.setup('docs', app, document);

  app.useGlobalPipes(new ValidationPipe());

  await app.listen(PORT).then(() => console.log(`App Running in port ${PORT}`));
}",0,1,src/main.ts,src/main.ts::program:bootstrap,<empty>,,false,10,28,bootstrap,,,1,
111669149771,METHOD,src/main.ts::program,TYPE_DECL,:program,0,0,src/main.ts,src/main.ts::program,<empty>,,false,1,30,:program,,,1,
111669149772,METHOD,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program,TYPE_DECL,:program,0,0,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program,<empty>,,false,1,26,:program,,,1,
111669149773,METHOD,<empty>,<empty>,constructor() {},7,1,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program:CreateRoleAliasDto:<init>,<empty>,,false,5,25,<init>,,,1,
111669149774,METHOD,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program,TYPE_DECL,:program,0,0,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program,<empty>,,false,1,24,:program,,,1,
111669149775,METHOD,<empty>,<empty>,constructor() {},7,1,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/find-role-alias.dto.ts::program:FindRoleAliasDto:<init>,<empty>,,false,5,23,<init>,,,1,
111669149776,METHOD,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program,TYPE_DECL,:program,0,0,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/role-alias.dto.ts::program,<empty>,,false,1,19,:program,,,1,
