30064771163,CALL,2,,"require(""./shared/infrastructure/logger/pinoLoggerOptions"").pinoOptions",0,STATIC_DISPATCH,,1,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771164,CALL,2,,"var TypeOrmModule = require(""@nestjs/typeorm"").TypeOrmModule",0,STATIC_DISPATCH,,2,<operator>.assignment,<operator>.assignment,,,2,,,ANY
30064771165,CALL,2,,"require(""@nestjs/typeorm"").TypeOrmModule",0,STATIC_DISPATCH,,2,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771166,CALL,3,,"var appPostgresDataSource = require(""./shared/infrastructure/persistance/postgre-sql/PostgresDataSource"").appPostgresDataSource",0,STATIC_DISPATCH,,3,<operator>.assignment,<operator>.assignment,,,3,,,ANY
30064771167,CALL,2,,"require(""./shared/infrastructure/persistance/postgre-sql/PostgresDataSource"").appPostgresDataSource",0,STATIC_DISPATCH,,3,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771168,CALL,4,,"var CorrelationIdMiddleware = require(""./shared/middleware/correlation-id/correlation-id.middleware"").CorrelationIdMiddleware",0,STATIC_DISPATCH,,4,<operator>.assignment,<operator>.assignment,,,4,,,ANY
30064771169,CALL,2,,"require(""./shared/middleware/correlation-id/correlation-id.middleware"").CorrelationIdMiddleware",0,STATIC_DISPATCH,,4,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771170,CALL,-1,,"var MiddlewareConsumer = require(""@nestjs/common"").MiddlewareConsumer",0,STATIC_DISPATCH,,5,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771171,CALL,2,,"require(""@nestjs/common"").MiddlewareConsumer",0,STATIC_DISPATCH,,5,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771172,CALL,-1,,"var Module = require(""@nestjs/common"").Module",0,STATIC_DISPATCH,,5,<operator>.assignment,<operator>.assignment,,,2,,,ANY
30064771173,CALL,2,,"require(""@nestjs/common"").Module",0,STATIC_DISPATCH,,5,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771174,CALL,-1,,"var NestModule = require(""@nestjs/common"").NestModule",0,STATIC_DISPATCH,,5,<operator>.assignment,<operator>.assignment,,,3,,,ANY
30064771175,CALL,2,,"require(""@nestjs/common"").NestModule",0,STATIC_DISPATCH,,5,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771176,CALL,6,,"var LoggerModule = require(""nestjs-pino"").LoggerModule",0,STATIC_DISPATCH,,6,<operator>.assignment,<operator>.assignment,,,6,,,ANY
30064771177,CALL,2,,"require(""nestjs-pino"").LoggerModule",0,STATIC_DISPATCH,,6,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771178,CALL,7,,"var AppController = require(""./app.controller"").AppController",0,STATIC_DISPATCH,,7,<operator>.assignment,<operator>.assignment,,,7,,,ANY
30064771179,CALL,2,,"require(""./app.controller"").AppController",0,STATIC_DISPATCH,,7,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771180,CALL,8,,"var AppService = require(""./app.service"").AppService",0,STATIC_DISPATCH,,8,<operator>.assignment,<operator>.assignment,,,8,,,ANY
30064771181,CALL,2,,"require(""./app.service"").AppService",0,STATIC_DISPATCH,,8,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771182,CALL,9,,"var UsersModule = require(""./context/users/users.module"").UsersModule",0,STATIC_DISPATCH,,9,<operator>.assignment,<operator>.assignment,,,9,,,ANY
30064771183,CALL,2,,"require(""./context/users/users.module"").UsersModule",0,STATIC_DISPATCH,,9,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771184,CALL,10,,"var RolesModule = require(""./context/roles/roles.module"").RolesModule",0,STATIC_DISPATCH,,10,<operator>.assignment,<operator>.assignment,,,10,,,ANY
30064771185,CALL,2,,"require(""./context/roles/roles.module"").RolesModule",0,STATIC_DISPATCH,,10,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771186,CALL,11,,"var RoleAliasesModule = require(""./context/role-aliases/role-aliases.module"").RoleAliasesModule",0,STATIC_DISPATCH,,11,<operator>.assignment,<operator>.assignment,,,11,,,ANY
30064771187,CALL,2,,"require(""./context/role-aliases/role-aliases.module"").RoleAliasesModule",0,STATIC_DISPATCH,,11,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771188,CALL,12,,"var UserRoleByTenantsModule = require(""./context/user-role-by-tenants/user-role-by-tenants.module"").UserRoleByTenantsModule",0,STATIC_DISPATCH,,12,<operator>.assignment,<operator>.assignment,,,12,,,ANY
30064771189,CALL,2,,"require(""./context/user-role-by-tenants/user-role-by-tenants.module"").UserRoleByTenantsModule",0,STATIC_DISPATCH,,12,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771190,CALL,13,,"var TenantRoleAliasModule = require(""./context/tenant-role-aliases/tenant-role-aliases.module"").TenantRoleAliasModule",0,STATIC_DISPATCH,,13,<operator>.assignment,<operator>.assignment,,,13,,,ANY
30064771191,CALL,2,,"require(""./context/tenant-role-aliases/tenant-role-aliases.module"").TenantRoleAliasModule",0,STATIC_DISPATCH,,13,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771192,CALL,1,,AppModule = src/app.module.ts::program:AppModule:<init>,0,STATIC_DISPATCH,,15,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771193,CALL,2,,exports.AppModule = AppModule,0,STATIC_DISPATCH,,15,<operator>.assignment,<operator>.assignment,,,2,,,ANY
30064771194,CALL,1,,exports.AppModule,0,STATIC_DISPATCH,,15,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,ANY
30064771195,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,1,src/app.service.ts::program:require,require,,,1,,,ANY
30064771196,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,1,src/app.service.ts::program:require,require,,,1,,,ANY
30064771197,CALL,1,,private readonly logger = new Logger(AppService.name);,2,STATIC_DISPATCH,,5,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771198,CALL,1,,_tmp_0 = .alloc,28,STATIC_DISPATCH,,5,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771199,CALL,2,,.alloc,28,STATIC_DISPATCH,,5,<operator>.alloc,<operator>.alloc,,,2,,,ANY
30064771200,CALL,2,,new Logger(AppService.name),28,DYNAMIC_DISPATCH,,5,@nestjs/common:Logger,<operator>.new,,,2,,,ANY
30064771201,CALL,1,,AppService.name,39,STATIC_DISPATCH,,5,<operator>.fieldAccess,<operator>.fieldAccess,,,3,,,ANY
30064771202,CALL,1,,this.logger.log(`${AppService.name} called function ${this.getHello.name}`),4,DYNAMIC_DISPATCH,,8,@nestjs/common:Logger:log,log,,,1,,,ANY
30064771203,CALL,-1,,(_tmp_1 = this.logger).log,4,STATIC_DISPATCH,,8,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,ANY
30064771204,CALL,1,,(_tmp_1 = this.logger),4,STATIC_DISPATCH,,8,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771205,CALL,2,,this.logger,4,STATIC_DISPATCH,,8,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771206,CALL,1,,"<operator>.formatString("""", AppService.name, "" called function "", this.getHello.name, """")",20,STATIC_DISPATCH,,8,<operator>.formatString,<operator>.formatString,,,3,,,ANY
30064771207,CALL,2,,AppService.name,23,STATIC_DISPATCH,,8,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771208,CALL,4,,this.getHello.name,58,STATIC_DISPATCH,,8,<operator>.fieldAccess,<operator>.fieldAccess,,,4,,,ANY
30064771209,CALL,1,,this.getHello,58,STATIC_DISPATCH,,8,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,ANY
30064771210,CALL,1,,"_tmp_2.message = <operator>.formatString(""Service "", AppService.name, "" working !!"")",13,STATIC_DISPATCH,,9,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771211,CALL,1,,_tmp_2.message,13,STATIC_DISPATCH,,9,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,ANY
30064771212,CALL,2,,"<operator>.formatString(""Service "", AppService.name, "" working !!"")",22,STATIC_DISPATCH,,9,<operator>.formatString,<operator>.formatString,,,2,,,ANY
30064771213,CALL,2,,AppService.name,33,STATIC_DISPATCH,,9,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771214,CALL,-1,,"var Injectable = require(""@nestjs/common"").Injectable",0,STATIC_DISPATCH,,1,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771215,CALL,2,,"require(""@nestjs/common"").Injectable",0,STATIC_DISPATCH,,1,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771216,CALL,-1,,"var Logger = require(""@nestjs/common"").Logger",0,STATIC_DISPATCH,,1,<operator>.assignment,<operator>.assignment,,,2,,,ANY
30064771217,CALL,2,,"require(""@nestjs/common"").Logger",0,STATIC_DISPATCH,,1,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771218,CALL,1,,AppService = src/app.service.ts::program:AppService:<init>,0,STATIC_DISPATCH,,3,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771219,CALL,2,,exports.AppService = AppService,0,STATIC_DISPATCH,,3,<operator>.assignment,<operator>.assignment,,,2,,,ANY
30064771220,CALL,1,,exports.AppService,0,STATIC_DISPATCH,,3,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,ANY
30064771221,CALL,1,,"require(""./../../shared/context/role-aliases/domain/dto/find-role-alias.dto"")",0,DYNAMIC_DISPATCH,,1,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771222,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,2,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771223,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,2,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771224,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,2,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771225,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,2,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771226,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,2,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771227,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,2,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771228,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,2,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771229,CALL,1,,"require(""@nestjs/common"")",0,DYNAMIC_DISPATCH,,2,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771230,CALL,1,,"require(""../../shared/context/role-aliases/domain/role-aliases.service"")",0,DYNAMIC_DISPATCH,,3,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771231,CALL,1,,"require(""../../shared/context/role-aliases/domain//dto/create-role-alias.dto"")",0,DYNAMIC_DISPATCH,,4,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771232,CALL,1,,"require(""../../shared/context/role-aliases/domain//dto/update-role-alias.dto"")",0,DYNAMIC_DISPATCH,,5,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771233,CALL,1,,"require(""@nestjs/swagger"")",0,DYNAMIC_DISPATCH,,6,src/context/role-aliases/role-aliases.controller.ts::program:require,require,,,1,,,ANY
30064771234,CALL,1,,private readonly logger = new Logger(RoleAliasesController.name);,2,STATIC_DISPATCH,,12,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771235,CALL,1,,_tmp_0 = .alloc,28,STATIC_DISPATCH,,12,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771236,CALL,2,,.alloc,28,STATIC_DISPATCH,,12,<operator>.alloc,<operator>.alloc,,,2,,,ANY
30064771237,CALL,2,,new Logger(RoleAliasesController.name),28,DYNAMIC_DISPATCH,,12,@nestjs/common:Logger,<operator>.new,,,2,,,ANY
30064771238,CALL,1,,RoleAliasesController.name,39,STATIC_DISPATCH,,12,<operator>.fieldAccess,<operator>.fieldAccess,,,3,,,ANY
30064771239,CALL,1,,this.logger.log('Creating new Role Alias ..'),4,DYNAMIC_DISPATCH,,16,@nestjs/common:Logger:log,log,,,1,,,ANY
30064771240,CALL,-1,,(_tmp_1 = this.logger).log,4,STATIC_DISPATCH,,16,<operator>.fieldAccess,<operator>.fieldAccess,,,1,,,ANY
30064771241,CALL,1,,(_tmp_1 = this.logger),4,STATIC_DISPATCH,,16,<operator>.assignment,<operator>.assignment,,,1,,,ANY
30064771242,CALL,2,,this.logger,4,STATIC_DISPATCH,,16,<operator>.fieldAccess,<operator>.fieldAccess,,,2,,,ANY
30064771243,CALL,2,,const newRole = await this.roleAliasesService.create(createRoleAliasDto),10,STATIC_DISPATCH,,18,<operator>.assignment,<operator>.assignment,,,2,,,ANY
30064771244,CALL,2,,await this.roleAliasesService.create(createRoleAliasDto),20,STATIC_DISPATCH,,18,<operator>.await,<operator>.await,,,2,,,ANY
