103079215115,MEMBER,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling Role alias with id: ${id}.`);
    const foundRoleAlias = await this.roleAliasesService.remove(+id);
    this.logger.log(`Role alias with id: ${id} was ` + foundRoleAlias.enabled ? 'Enabled!' : 'Disabled!');
    return foundRoleAlias;
  }",2,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController:remove,<empty>,52,remove,,,-1,Promise<any>,ANY
103079215116,MEMBER,<empty>,<empty>,private readonly logger = new Logger(RolesController.name);,2,,<empty>,12,logger,,,-1,ANY,@nestjs/common:Logger
103079215117,MEMBER,<empty>,<empty>,"@Post()
  async create(@Body() createRoleDto: CreateRoleDto) {
    this.logger.log('Creating new Role ..');
    const newRole = await this.rolesService.create(createRoleDto);
    this.logger.log(`Created new Role! id: ${newRole.id}.`);
    return newRole;
  }",2,src/context/roles/roles.controller.ts::program:RolesController:create,<empty>,14,create,,,-1,Promise<any>,ANY
103079215118,MEMBER,<empty>,<empty>,"@Get()
  async findAll() {
    this.logger.log('Finding All Roles...');
    return this.rolesService.findAll();
  }",2,src/context/roles/roles.controller.ts::program:RolesController:findAll,<empty>,22,findAll,,,-1,Promise<Role[]>,ANY
103079215119,MEMBER,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findRoleDto: FindRoleDto) {
    this.logger.log(`Searching for Roles with many search args.`);
    const foundRoleType = await this.rolesService.findByMany(findRoleDto);
    return foundRoleType;
  }",2,src/context/roles/roles.controller.ts::program:RolesController:findMany,<empty>,28,findMany,,,-1,Promise<Role[]>,ANY
103079215120,MEMBER,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for Role with id: ${id}.`);
    const foundRole = await this.rolesService.findOne(+id);
    this.logger.log(`Role with id: ${id} was found.`);
    return foundRole;
  }",2,src/context/roles/roles.controller.ts::program:RolesController:findOne,<empty>,35,findOne,,,-1,Promise<any>,ANY
103079215121,MEMBER,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateRoleDto: UpdateRoleDto) {
    this.logger.log(`Updating role with id: ${id}.`);
    const foundRole = await this.rolesService.update(+id, updateRoleDto);
    this.logger.log(`Role with id: ${id} was updated.`);
    return foundRole;
  }",2,src/context/roles/roles.controller.ts::program:RolesController:update,<empty>,43,update,,,-1,Promise<any>,ANY
103079215122,MEMBER,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling Role with id: ${id}.`);
    const foundRole = await this.rolesService.remove(+id);
    this.logger.log(`Role with id: ${id} was ` + foundRole.enabled ? 'Enabled!' : 'Disabled!');
    return foundRole;
  }",2,src/context/roles/roles.controller.ts::program:RolesController:remove,<empty>,51,remove,,,-1,Promise<any>,ANY
103079215123,MEMBER,<empty>,<empty>,private readonly logger = new Logger(TenantRoleAliasesController.name);,2,,<empty>,13,logger,,,-1,ANY,@nestjs/common:Logger
103079215124,MEMBER,<empty>,<empty>,"@Post()
  async create(@Body() createTenantRoleAliasDto: CreateTenantRoleAliasDto) {
    this.logger.log('Creating new Tenant Role Aliases ..');
    const tenantRoleAlias = await this.tenantRoleAliasService.create(createTenantRoleAliasDto);
    this.logger.log(`Created Tenenat Role Alias with id:${tenantRoleAlias.id}`);
    return tenantRoleAlias;
  }",2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:create,<empty>,15,create,,,-1,Promise<any>,ANY
103079215125,MEMBER,<empty>,<empty>,"@Get()
  async findAll() {
    this.logger.log('Finding All Tenant Role Aliases...');
    const tenantRoleAlias = await this.tenantRoleAliasService.findAll();
    return tenantRoleAlias;
  }",2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findAll,<empty>,23,findAll,,,-1,Promise<any>,ANY
103079215126,MEMBER,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findTenantRoleAliasesDto: FindTenantRoleAliasDto) {
    this.logger.log(`Searching for Tenant Role Aliases with many search args.`);
    const tenantRoleAlias = await this.tenantRoleAliasService.findByMany(findTenantRoleAliasesDto);
    return tenantRoleAlias;
  }",2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findMany,<empty>,30,findMany,,,-1,Promise<any>,ANY
103079215127,MEMBER,<empty>,<empty>,"@Post('assign-role-alias')
  async assing(@Body() assignRoleAliasDto: AssignTenantRoleAliasDto) {
    this.logger.log(`Assign A Role alias to a tenant Role alias`);
    const tenantRoleAlias = await this.tenantRoleAliasService.assignToRoleAlias(assignRoleAliasDto);
    return tenantRoleAlias;
  }",2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:assing,<empty>,36,assing,,,-1,Promise<TenantRoleAliases[]>,ANY
103079215128,MEMBER,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for Tenant Role ALiases with id: ${id}.`);
    const tenantRoleAlias = await this.tenantRoleAliasService.findOne(+id);
    this.logger.log(`Found Tenenat Role Alias with id:${id}`);
    return tenantRoleAlias;
  }",2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findOne,<empty>,43,findOne,,,-1,Promise<any>,ANY
103079215129,MEMBER,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateTenantRoleAliasesDto: UpdateTenantRoleAliasDto) {
    this.logger.log(`Updating tenant role alias with id: ${id}.`);
    const tenantRoleAlias = await this.tenantRoleAliasService.update(+id, updateTenantRoleAliasesDto);
    this.logger.log(`Updated Tenenat Role Alias with id:${id}`);
    return tenantRoleAlias;
  }",2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:update,<empty>,51,update,,,-1,Promise<any>,ANY
103079215130,MEMBER,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling Tenant Role Alias with id: ${id}.`);
    const tenantRoleAlias = await this.tenantRoleAliasService.remove(+id);
    this.logger.log(`Tenant Role Alias with id: ${id} was ` + tenantRoleAlias.enabled ? 'Enabled!' : 'Disabled!');
    return tenantRoleAlias;
  }",2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:remove,<empty>,59,remove,,,-1,Promise<any>,ANY
103079215131,MEMBER,<empty>,<empty>,private readonly logger = new Logger(TenantsController.name);,2,,<empty>,12,logger,,,-1,ANY,@nestjs/common:Logger
103079215132,MEMBER,<empty>,<empty>,"@Post()
  async create(@Body() createTenantDto: CreateTenantDto) {
    this.logger.log('Creating new Tenant ..');
    const { name, url, description } = createTenantDto;
    const newTenant = await this.tenantsService.create({
      ...createTenantDto,
      name: name.trim(),
      url: url.trim().toLowerCase(),
      description: description.trim(),
    });
    this.logger.log(`Created new Tenant! id: ${newTenant.id}.`);
    return newTenant;
  }",2,src/context/tenants/tenants.controller.ts::program:TenantsController:create,<empty>,14,create,,,-1,Promise<any>,ANY
103079215133,MEMBER,<empty>,<empty>,"@Get()
  async findAll() {
    this.logger.log('Finding All Tenants...');
    return await this.tenantsService.findAll();
  }",2,src/context/tenants/tenants.controller.ts::program:TenantsController:findAll,<empty>,28,findAll,,,-1,Promise<Tenant[]>,ANY
103079215134,MEMBER,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findTenantDto: FindTenantDto) {
    this.logger.log(`Searching for Tenant with many search args.`);
    const foundTenantType = await this.tenantsService.findByMany(findTenantDto);
    return foundTenantType;
  }",2,src/context/tenants/tenants.controller.ts::program:TenantsController:findMany,<empty>,34,findMany,,,-1,Promise<Tenant[]>,ANY
103079215135,MEMBER,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for Tenant with id: ${id}.`);
    const foundTenant = await this.tenantsService.findOne(+id);
    this.logger.log(`Tenant with id: ${id} was found.`);
    return foundTenant;
  }",2,src/context/tenants/tenants.controller.ts::program:TenantsController:findOne,<empty>,41,findOne,,,-1,Promise<Tenant>,ANY
103079215136,MEMBER,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateTenantDto: UpdateTenantDto) {
    this.logger.log(`Updating Tenant with id: ${id}.`);
    const foundTenant = await this.tenantsService.update(+id, {
      name: updateTenantDto.name.trim(),
      url: updateTenantDto.url.toLowerCase().trim(),
      description: updateTenantDto.description.trim(),
      ...updateTenantDto,
    });
    this.logger.log(`Tenant with id: ${id} was updated.`);
    return foundTenant;
  }",2,src/context/tenants/tenants.controller.ts::program:TenantsController:update,<empty>,49,update,,,-1,Promise<any>,ANY
103079215137,MEMBER,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling Tenant with id: ${id}.`);
    const foundTenant = await this.tenantsService.remove(+id);
    this.logger.log(`Tenant with id: ${id} was ` + foundTenant.enabled ? 'Enabled!' : 'Disabled!');
    return foundTenant;
  }",2,src/context/tenants/tenants.controller.ts::program:TenantsController:remove,<empty>,62,remove,,,-1,Promise<any>,ANY
103079215138,MEMBER,<empty>,<empty>,private readonly logger = new Logger(UserRoleByTenantsService.name);,2,,<empty>,11,logger,,,-1,ANY,@nestjs/common:Logger
103079215139,MEMBER,<empty>,<empty>,"@Post()
  async create(@Body() createUserRoleByTenantsDto: CreateUserRoleByTenantsDto) {
    this.logger.log('Creating new User Role by Tenant...');
    const newUserRoleByTenants = await this.userRoleByTenantsService.create({ ...createUserRoleByTenantsDto });
    this.logger.log(`Created new User Role by Tenant! id:${newUserRoleByTenants.id}`);
    return newUserRoleByTenants;
  }",2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:create,<empty>,13,create,,,-1,Promise<any>,ANY
103079215140,MEMBER,<empty>,<empty>,"@Get()
  async findAll() {
    this.logger.log('Finding all User Role By Tenants');
    return await this.userRoleByTenantsService.findAll();
  }",2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:findAll,<empty>,21,findAll,,,-1,Promise<any>,ANY
103079215141,MEMBER,<empty>,<empty>,"@Post('/many')
  async findMany(@Body() findUserRoleByTenantsDto: FindUserRoleByTenantsDto) {
    this.logger.log(`Searching for USer Role By Tenants with many search args.`);
    const foundUserRoleByTenants = await this.userRoleByTenantsService.findByMany(findUserRoleByTenantsDto);
    this.logger.log(`Found ${foundUserRoleByTenants.length} items.`);
    return foundUserRoleByTenants;
  }",2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:findMany,<empty>,27,findMany,,,-1,Promise<any>,ANY
103079215142,MEMBER,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateUserRoleByTenantDto: UpdateUserRoleByTenantsDto) {
    this.logger.log(`Updating User Role by Tenant with id: ${id}.`);
    const foundUserRoleByTenants = await this.userRoleByTenantsService.update(+id, { ...updateUserRoleByTenantDto });
    this.logger.log(`User Role by Tenant with id: ${id} was updated.`);
    return foundUserRoleByTenants;
  }",2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:update,<empty>,35,update,,,-1,Promise<any>,ANY
103079215143,MEMBER,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string) {
    this.logger.log(`Disabling / Enabling User Role By Tenant with id: ${id}.`);
    const foundUserRoleByTenants = await this.userRoleByTenantsService.remove(+id);
    this.logger.log(
      `User Role By Tenant with id: ${id} was ` + foundUserRoleByTenants.enabled ? 'Enabled!' : 'Disabled!',
    );
    return foundUserRoleByTenants;
  }",2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:remove,<empty>,43,remove,,,-1,Promise<any>,ANY
103079215144,MEMBER,<empty>,<empty>,private readonly logger = new Logger(UsersController.name);,2,,<empty>,13,logger,,,-1,ANY,@nestjs/common:Logger
103079215145,MEMBER,<empty>,<empty>,"@Post()
  async create(@Body() createUserDto: CreateUserDto, @Headers('payload') payload: string) {
    
    this.logger.log('Creating new user ..');
    const payloadObject: ContextPayload = JSON.parse(payload);

    const newUser = await this.usersService.create(createUserDto, payloadObject);
    this.logger.log(`Created new User! id: ${newUser.id}.`);
    return newUser;
  }",2,src/context/users/users.controller.ts::program:UsersController:create,<empty>,15,create,,,-1,Promise<any>,ANY
103079215146,MEMBER,<empty>,<empty>,"@Get()
  findAll() {
    this.logger.log('Finding All Users...');
    return this.usersService.findAll();
  }",2,src/context/users/users.controller.ts::program:UsersController:findAll,<empty>,26,findAll,,,-1,Promise<User[]>,ANY
103079215147,MEMBER,<empty>,<empty>,"@Post('many/')
  async findMany(@Body() findUserDto: FindUserDto) {
    this.logger.log(`Searching for user with many search args.`);
    return this.usersService.findByMany(findUserDto);
  }",2,src/context/users/users.controller.ts::program:UsersController:findMany,<empty>,32,findMany,,,-1,Promise<User[]>,ANY
103079215148,MEMBER,<empty>,<empty>,"@Get(':id')
  async findOne(@Param('id') id: string) {
    this.logger.log(`Searching for user with id: ${id}.`);
    const foundUser = await this.usersService.findOne(+id);
    this.logger.log(`User with id: ${id} was found.`);
    return foundUser;
  }",2,src/context/users/users.controller.ts::program:UsersController:findOne,<empty>,38,findOne,,,-1,Promise<User>,ANY
103079215149,MEMBER,<empty>,<empty>,"@Patch(':id')
  async update(@Param('id') id: string, @Body() updateUserDto: UpdateUserDto, @Headers('payload') payload: string) {

    this.logger.log(`Updating user with id: ${id}.`);
    const payloadObject: ContextPayload = JSON.parse(payload);
    const foundUser = await this.usersService.update(+id, updateUserDto, payloadObject);
    this.logger.log(`User with id: ${id} was updated.`);
    return foundUser;
  }",2,src/context/users/users.controller.ts::program:UsersController:update,<empty>,46,update,,,-1,Promise<any>,ANY
103079215150,MEMBER,<empty>,<empty>,"@Patch(':id/resend-verification')
  async resendVerification(@Param('id') temporalId: string) {
    this.logger.log(`Updating user with id: ${temporalId}.`);
    const foundUser = await this.usersService.resendVerification(temporalId);
    this.logger.log(`User with id: ${temporalId} was updated.`);
    return foundUser;
  }",2,src/context/users/users.controller.ts::program:UsersController:resendVerification,<empty>,56,resendVerification,,,-1,Promise<any>,ANY
103079215151,MEMBER,<empty>,<empty>,"@Post('/mfa/attempt')
  async sendMfaAttemptEmail(@Body('userId') userId: number) {
    return this.usersService.sendMfaAttemptEmail(userId);
  }",2,src/context/users/users.controller.ts::program:UsersController:sendMfaAttemptEmail,<empty>,64,sendMfaAttemptEmail,,,-1,Promise<void>,ANY
103079215152,MEMBER,<empty>,<empty>,"@Post('/mfa/success')
  async sendMfaSuccessEmail(@Body('userId') userId: number) {
    return this.usersService.sendMfaSuccessEmail(userId);
  }",2,src/context/users/users.controller.ts::program:UsersController:sendMfaSuccessEmail,<empty>,69,sendMfaSuccessEmail,,,-1,Promise<void>,ANY
103079215153,MEMBER,<empty>,<empty>,"@Delete(':id')
  async remove(@Param('id') id: string, @Headers('payload') payload: string) {
    this.logger.log(`Disabling / Enabling User with id: ${id}.`);
    
    const payloadObject: ContextPayload = JSON.parse(payload);
    const foundUser = await this.usersService.remove(+id, payloadObject);
    this.logger.log(`User with id: ${id} was ` + foundUser.enabled ? 'Enabled!' : 'Disabled!');
    return foundUser;
  }",2,src/context/users/users.controller.ts::program:UsersController:remove,<empty>,74,remove,,,-1,Promise<any>,ANY
103079215154,MEMBER,<empty>,<empty>,"@ApiProperty()
  @IsNotEmpty()
  @Length(2, 100)
  aliasName: string;",2,,<empty>,6,aliasName,,,-1,__ecma.String,__ecma.String
103079215155,MEMBER,<empty>,<empty>,"@ApiProperty()
  @IsNotEmpty()
  @Length(2, 400)
  description: string;",2,,<empty>,11,description,,,-1,__ecma.String,__ecma.String
103079215156,MEMBER,<empty>,<empty>,"@ApiProperty()
  @IsNotEmpty()
  roleId: number;",2,,<empty>,16,roleId,,,-1,__ecma.Number,__ecma.Number
103079215157,MEMBER,<empty>,<empty>,"@ApiProperty()
  enabled: boolean;",2,,<empty>,20,enabled,,,-1,__ecma.Boolean,__ecma.Boolean
103079215158,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true, type: [Number] })
  tenantRoleAlias?: number[];",2,,<empty>,23,tenantRoleAlias,,,-1,__ecma.Array,__ecma.Array
103079215159,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true, type: [Number] })
  ids?: number[];",2,,<empty>,6,ids,,,-1,__ecma.Array,__ecma.Array
103079215160,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true, type: [Number] })
  aliasNames?: string[];",2,,<empty>,9,aliasNames,,,-1,__ecma.Array,__ecma.Array
103079215161,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true, type: [Number] })
  descriptions?: string[];",2,,<empty>,12,descriptions,,,-1,__ecma.Array,__ecma.Array
103079215162,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true })
  enabled?: boolean;",2,,<empty>,15,enabled,,,-1,__ecma.Boolean,__ecma.Boolean
103079215163,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true, type: [Number] })
  roleIds?: number[];",2,,<empty>,18,roleIds,,,-1,__ecma.Array,__ecma.Array
103079215164,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true, type: [Number] })
  tenantRoleAlias?: number[];",2,,<empty>,21,tenantRoleAlias,,,-1,__ecma.Array,__ecma.Array
103079215165,MEMBER,<empty>,<empty>,id: number;,2,,<empty>,4,id,,,-1,__ecma.Number,__ecma.Number
103079215166,MEMBER,<empty>,<empty>,aliasName: string;,2,,<empty>,5,aliasName,,,-1,__ecma.String,__ecma.String
103079215167,MEMBER,<empty>,<empty>,description: string;,2,,<empty>,6,description,,,-1,__ecma.String,__ecma.String
103079215168,MEMBER,<empty>,<empty>,roleId: number;,2,,<empty>,7,roleId,,,-1,__ecma.Number,__ecma.Number
103079215169,MEMBER,<empty>,<empty>,enabled: boolean;,2,,<empty>,8,enabled,,,-1,__ecma.Boolean,__ecma.Boolean
103079215170,MEMBER,<empty>,<empty>,createdAt: Date;,2,,<empty>,9,createdAt,,,-1,Date,ANY
103079215171,MEMBER,<empty>,<empty>,updatedAt: Date;,2,,<empty>,10,updatedAt,,,-1,Date,ANY
103079215172,MEMBER,<empty>,<empty>,tenantRoleAlias?: number[];,2,,<empty>,11,tenantRoleAlias,,,-1,__ecma.Array,__ecma.Array
103079215173,MEMBER,<empty>,<empty>,roleAliasToUpdate: RoleAlias;,2,,<empty>,15,roleAliasToUpdate,,,-1,RoleAlias,ANY
103079215174,MEMBER,<empty>,<empty>,tenantRoleAlias?: number[];,2,,<empty>,16,tenantRoleAlias,,,-1,__ecma.Array,__ecma.Array
103079215175,MEMBER,<empty>,<empty>,roleId?: number;,2,,<empty>,17,roleId,,,-1,__ecma.Number,__ecma.Number
103079215176,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true })
  @IsNotEmpty()
  @Length(2, 100)
  aliasName?: string;",2,,<empty>,7,aliasName,,,-1,__ecma.String,__ecma.String
103079215177,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true })
  @IsNotEmpty()
  @Length(2, 400)
  description?: string;",2,,<empty>,12,description,,,-1,__ecma.String,__ecma.String
103079215178,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true })
  @IsNotEmpty()
  roleId?: number;",2,,<empty>,17,roleId,,,-1,__ecma.Number,__ecma.Number
103079215179,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true })
  enabled?: boolean;",2,,<empty>,21,enabled,,,-1,__ecma.Boolean,__ecma.Boolean
103079215180,MEMBER,<empty>,<empty>,"@ApiProperty({ nullable: true, type: [Number] })
  tenantRoleAlias?: number[];",2,,<empty>,24,tenantRoleAlias,,,-1,__ecma.Array,__ecma.Array
103079215181,MEMBER,<empty>,<empty>,private readonly logger = new Logger(RoleAliasesService.name);,2,,<empty>,13,logger,,,-1,ANY,@nestjs/common:Logger
103079215182,MEMBER,<empty>,<empty>,private roleAliasCollection: RoleAlias[] = [];,2,,<empty>,14,roleAliasCollection,,,-1,__ecma.Array,__ecma.Array
103079215183,MEMBER,<empty>,<empty>,"async create(createRoleAliasDto: CreateRoleAliasDto) {
    this.logger.log('Creating new User...');
    const roleId = createRoleAliasDto.roleId;
    const tenantRoleAlias = createRoleAliasDto.tenantRoleAlias;
    const aliasName = createRoleAliasDto.aliasName.trim();

    const existingAliasName = await this.rolesAliasRepository.findOneBy({ aliasName });
    if (existingAliasName) {
      this.logger.error(`The aliasName ${aliasName} is already used and needs to be unique`);
      throw new ForbiddenException('aliasName is already in use', {
        cause: new Error(),
        description: `The aliasName ${aliasName} is already used and needs to be unique`,
      });
    }
    const existingRole = await this.rolesRepository.findOneBy({ id: roleId });

    if (!existingRole) {
      this.logger.error(`The role with id ${roleId} was not found`);
      throw new NotFoundException('Role not found', {
        cause: new Error(),
        description: `The role with id ${roleId} was not f...",2,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:create,<empty>,28,create,,,-1,Promise<any>,ANY
103079215184,MEMBER,<empty>,<empty>,"async findAll() {
    this.logger.log('Finding All Role Aliases ...');
    this.roleAliasCollection = await this.rolesAliasRepository
      .createQueryBuilder('RoleAlias')
      .leftJoinAndSelect('RoleAlias.tenantRoleAlias', 'tenantRoleAlias')
      .leftJoinAndSelect('tenantRoleAlias.tenant', 'tenant')
      .leftJoinAndSelect('tenantRoleAlias.role', 'tenantRoleAliasRole')
      .leftJoinAndSelect('RoleAlias.role', 'role')
      .getMany();
    return this.roleAliasCollection;
  }",2,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:findAll,<empty>,80,findAll,,,-1,Promise<RoleAlias[]>,ANY
103079215185,MEMBER,<empty>,<empty>,"async findOne(id: number) {
    this.logger.log('Finding All Role Aliases ...');
    this.roleAliasCollection = await this.rolesAliasRepository
      .createQueryBuilder('RoleAlias')
      .leftJoinAndSelect('RoleAlias.tenantRoleAlias', 'tenantRoleAlias')
      .leftJoinAndSelect('tenantRoleAlias.tenant', 'tenant')
      .leftJoinAndSelect('tenantRoleAlias.role', 'tenantRoleAliasRole')
      .leftJoinAndSelect('RoleAlias.role', 'role')
      .where('RoleAlias.id = :id', { id })
      .getMany();
    return this.roleAliasCollection[0];
  }",2,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:findOne,<empty>,92,findOne,,,-1,Promise<RoleAlias>,ANY
103079215186,MEMBER,<empty>,<empty>,"async findByMany(findRoleAliasDto: FindRoleAliasDto) {
    this.logger.log(`Finding Role Aliases by many args...`);
    const { ids, aliasNames, descriptions, enabled, roleIds, tenantRoleAlias } = findRoleAliasDto;
    let query = this.rolesAliasRepository
      .createQueryBuilder('RoleAlias')
      .leftJoinAndSelect('RoleAlias.tenantRoleAlias', 'tenantRoleAlias')
      .leftJoinAndSelect('tenantRoleAlias.tenant', 'tenant')
      .leftJoinAndSelect('tenantRoleAlias.role', 'tenantRoleAliasRole')
      .leftJoinAndSelect('RoleAlias.role', 'role');

    if (ids && ids.length > 0) {
      query = query.andWhere('RoleAlias.id IN (:...ids) ', { ids });
    }
    if (aliasNames) {
      query = query.andWhere('lower(RoleAlias.aliasName) IN (:...aliasNames) ', {
        aliasNames: aliasNames.map((alias) => alias.toLowerCase()),
      });
    }
    if (descriptions) {
      query = query.andWhere('lower(RoleAlias.description) IN (:...descriptions) ', {
        descriptions: descriptions.m...",2,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService:findByMany,<empty>,105,findByMany,,,-1,Promise<RoleAlias[]>,ANY
